T_thermocontroller T_self C D R X
214.73 -1 +1.17390E-010 +1.98617E-001 +2.59061E+004 -1.30433E+005
214.73 -1 +1.17318E-010 +1.98817E-001 +2.59460E+004 -1.30502E+005
212.79 -1 +1.17260E-010 +1.98587E-001 +2.59313E+004 -1.30579E+005
212.79 -1 +1.17239E-010 +1.98579E-001 +2.59348E+004 -1.30602E+005
212.79 -1 +1.17138E-010 +1.98753E-001 +2.59783E+004 -1.30707E+005
212.79 -1 +1.17076E-010 +1.98387E-001 +2.59479E+004 -1.30794E+005
212.79 -1 +1.17047E-010 +1.98477E-001 +2.59651E+004 -1.30821E+005
212.79 -1 +1.16981E-010 +1.98605E-001 +2.59952E+004 -1.30889E+005
212.79 -1 +1.16990E-010 +1.98213E-001 +2.59458E+004 -1.30899E+005
212.79 -1 +1.16920E-010 +1.98507E-001 +2.59969E+004 -1.30962E+005
212.79 -1 +1.16925E-010 +1.98152E-001 +2.59528E+004 -1.30975E+005
212.79 -1 +1.16891E-010 +1.98526E-001 +2.60058E+004 -1.30994E+005
212.79 -1 +1.16841E-010 +1.98390E-001 +2.60003E+004 -1.31057E+005
212.79 -1 +1.16850E-010 +1.98121E-001 +2.59658E+004 -1.31060E+005
212.79 -1 +1.16796E-010 +1.98345E-001 +2.60049E+004 -1.31109E+005
212.79 -1 +1.16780E-010 +1.98202E-001 +2.59913E+004 -1.31135E+005
212.79 -1 +1.16744E-010 +1.98248E-001 +2.60048E+004 -1.31173E+005
212.79 -1 +1.16692E-010 +1.98178E-001 +2.60079E+004 -1.31235E+005
212.79 -1 +1.16660E-010 +1.97988E-001 +2.59920E+004 -1.31281E+005
212.79 -1 +1.16658E-010 +1.98028E-001 +2.59973E+004 -1.31281E+005
212.79 -1 +1.16612E-010 +1.98184E-001 +2.60264E+004 -1.31324E+005
212.79 -1 +1.16578E-010 +1.97977E-001 +2.60087E+004 -1.31373E+005
212.79 -1 +1.16540E-010 +1.98137E-001 +2.60367E+004 -1.31408E+005
211.36 -1 +1.16458E-010 +1.97888E-001 +2.60247E+004 -1.31512E+005
211.36 -1 +1.16443E-010 +1.97875E-001 +2.60265E+004 -1.31530E+005
211.36 -1 +1.16359E-010 +1.98064E-001 +2.60683E+004 -1.31616E+005
211.36 -1 +1.16324E-010 +1.97872E-001 +2.60530E+004 -1.31666E+005
211.36 -1 +1.16284E-010 +1.97832E-001 +2.60570E+004 -1.31713E+005
211.36 -1 +1.16201E-010 +1.98130E-001 +2.61119E+004 -1.31792E+005
211.36 -1 +1.16162E-010 +1.97728E-001 +2.60716E+004 -1.31856E+005
211.36 -1 +1.16106E-010 +1.97906E-001 +2.61059E+004 -1.31910E+005
211.36 -1 +1.15993E-010 +1.97697E-001 +2.61059E+004 -1.32050E+005
211.36 -1 +1.15949E-010 +1.97855E-001 +2.61349E+004 -1.32091E+005
211.36 -1 +1.15858E-010 +1.97943E-001 +2.61663E+004 -1.32191E+005
211.36 -1 +1.15786E-010 +1.97821E-001 +2.61677E+004 -1.32280E+005
211.36 -1 +1.15742E-010 +1.97761E-001 +2.61704E+004 -1.32333E+005
211.36 -1 +1.15666E-010 +1.97938E-001 +2.62092E+004 -1.32412E+005
211.36 -1 +1.15588E-010 +1.97793E-001 +2.62090E+004 -1.32507E+005
211.36 -1 +1.15539E-010 +1.97909E-001 +2.62345E+004 -1.32558E+005
211.36 -1 +1.15458E-010 +1.97588E-001 +2.62133E+004 -1.32667E+005
211.36 -1 +1.15403E-010 +1.97771E-001 +2.62484E+004 -1.32722E+005
211.36 -1 +1.15323E-010 +1.97795E-001 +2.62695E+004 -1.32812E+005
211.36 -1 +1.15250E-010 +1.97575E-001 +2.62592E+004 -1.32907E+005
211.36 -1 +1.15173E-010 +1.97810E-001 +2.63056E+004 -1.32984E+005
209.43 -1 +1.15073E-010 +1.97655E-001 +2.63094E+004 -1.33108E+005
209.43 -1 +1.14963E-010 +1.97735E-001 +2.63444E+004 -1.33231E+005
209.43 -1 +1.14830E-010 +1.97692E-001 +2.63697E+004 -1.33388E+005
209.43 -1 +1.14722E-010 +1.97442E-001 +2.63636E+004 -1.33526E+005
209.43 -1 +1.14638E-010 +1.97630E-001 +2.64061E+004 -1.33614E+005
209.43 -1 +1.14579E-010 +1.97602E-001 +2.64163E+004 -1.33685E+005
209.43 -1 +1.14555E-010 +1.97528E-001 +2.64127E+004 -1.33716E+005
209.43 -1 +1.14519E-010 +1.97600E-001 +2.64299E+004 -1.33755E+005
209.43 -1 +1.14444E-010 +1.97542E-001 +2.64401E+004 -1.33845E+005
209.43 -1 +1.14407E-010 +1.97472E-001 +2.64398E+004 -1.33892E+005
209.43 -1 +1.14329E-010 +1.97602E-001 +2.64740E+004 -1.33976E+005
209.43 -1 +1.14274E-010 +1.97220E-001 +2.64395E+004 -1.34061E+005
209.43 -1 +1.14241E-010 +1.97239E-001 +2.64494E+004 -1.34099E+005
209.43 -1 +1.14155E-010 +1.97288E-001 +2.64753E+004 -1.34197E+005
209.43 -1 +1.14125E-010 +1.97160E-001 +2.64664E+004 -1.34239E+005
209.43 -1 +1.14062E-010 +1.97469E-001 +2.65193E+004 -1.34296E+005
209.43 -1 +1.14028E-010 +1.97128E-001 +2.64851E+004 -1.34355E+005
209.43 -1 +1.13964E-010 +1.97308E-001 +2.65223E+004 -1.34421E+005
209.43 -1 +1.13883E-010 +1.97143E-001 +2.65206E+004 -1.34525E+005
209.43 -1 +1.13888E-010 +1.97114E-001 +2.65158E+004 -1.34520E+005
207.71 -1 +1.13818E-010 +1.97234E-001 +2.65470E+004 -1.34596E+005
207.71 -1 +1.13750E-010 +1.96992E-001 +2.65329E+004 -1.34690E+005
207.71 -1 +1.13703E-010 +1.97259E-001 +2.65769E+004 -1.34731E+005
207.71 -1 +1.13601E-010 +1.97097E-001 +2.65807E+004 -1.34861E+005
207.71 -1 +1.13571E-010 +1.96988E-001 +2.65742E+004 -1.34903E+005
207.71 -1 +1.13472E-010 +1.97161E-001 +2.66189E+004 -1.35011E+005
207.71 -1 +1.13425E-010 +1.96826E-001 +2.65880E+004 -1.35084E+005
207.71 -1 +1.13377E-010 +1.97148E-001 +2.66396E+004 -1.35125E+005
207.71 -1 +1.13294E-010 +1.96920E-001 +2.66305E+004 -1.35235E+005
207.71 -1 +1.13270E-010 +1.96869E-001 +2.66299E+004 -1.35267E+005
207.71 -1 +1.13228E-010 +1.97014E-001 +2.66577E+004 -1.35309E+005
207.71 -1 +1.13166E-010 +1.96752E-001 +2.66397E+004 -1.35397E+005
207.71 -1 +1.13130E-010 +1.96816E-001 +2.66562E+004 -1.35437E+005
207.71 -1 +1.13065E-010 +1.96950E-001 +2.66882E+004 -1.35508E+005
207.71 -1 +1.13026E-010 +1.96676E-001 +2.66630E+004 -1.35568E+005
207.71 -1 +1.12995E-010 +1.96849E-001 +2.66922E+004 -1.35597E+005
207.71 -1 +1.12932E-010 +1.96671E-001 +2.66846E+004 -1.35681E+005
207.71 -1 +1.12905E-010 +1.96702E-001 +2.66951E+004 -1.35713E+005
207.71 -1 +1.12848E-010 +1.96862E-001 +2.67286E+004 -1.35773E+005
207.71 -1 +1.12764E-010 +1.96710E-001 +2.67293E+004 -1.35882E+005
207.71 -1 +1.12734E-010 +1.96568E-001 +2.67187E+004 -1.35926E+005
205.93 -1 +1.12678E-010 +1.96765E-001 +2.67567E+004 -1.35983E+005
205.93 -1 +1.12609E-010 +1.96665E-001 +2.67604E+004 -1.36071E+005
205.93 -1 +1.12575E-010 +1.96581E-001 +2.67579E+004 -1.36116E+005
205.93 -1 +1.12508E-010 +1.96550E-001 +2.67700E+004 -1.36199E+005
205.93 -1 +1.12469E-010 +1.96576E-001 +2.67826E+004 -1.36245E+005
205.93 -1 +1.12442E-010 +1.96478E-001 +2.67766E+004 -1.36283E+005
205.93 -1 +1.12345E-010 +1.96411E-001 +2.67913E+004 -1.36404E+005
205.93 -1 +1.12305E-010 +1.96455E-001 +2.68064E+004 -1.36450E+005
205.93 -1 +1.12239E-010 +1.96589E-001 +2.68391E+004 -1.36524E+005
205.93 -1 +1.12197E-010 +1.96365E-001 +2.68207E+004 -1.36586E+005
205.93 -1 +1.12126E-010 +1.96631E-001 +2.68715E+004 -1.36660E+005
205.93 -1 +1.12067E-010 +1.96343E-001 +2.68490E+004 -1.36745E+005
205.93 -1 +1.12050E-010 +1.96380E-001 +2.68580E+004 -1.36765E+005
205.93 -1 +1.11973E-010 +1.96490E-001 +2.68904E+004 -1.36854E+005
205.93 -1 +1.11922E-010 +1.96280E-001 +2.68760E+004 -1.36927E+005
205.93 -1 +1.11901E-010 +1.96375E-001 +2.68930E+004 -1.36947E+005
205.93 -1 +1.11817E-010 +1.96360E-001 +2.69114E+004 -1.37052E+005
205.93 -1 +1.11755E-010 +1.96188E-001 +2.69045E+004 -1.37136E+005
205.93 -1 +1.11727E-010 +1.96319E-001 +2.69278E+004 -1.37164E+005
205.93 -1 +1.11638E-010 +1.96393E-001 +2.69588E+004 -1.37269E+005
205.93 -1 +1.11598E-010 +1.96056E-001 +2.69256E+004 -1.37336E+005
204.36 -1 +1.11546E-010 +1.96242E-001 +2.69617E+004 -1.37390E+005
204.36 -1 +1.11489E-010 +1.95992E-001 +2.69435E+004 -1.37473E+005
204.36 -1 +1.11432E-010 +1.96228E-001 +2.69876E+004 -1.37532E+005
204.36 -1 +1.11369E-010 +1.95981E-001 +2.69711E+004 -1.37621E+005
204.36 -1 +1.11315E-010 +1.96184E-001 +2.70103E+004 -1.37679E+005
204.36 -1 +1.11229E-010 +1.96247E-001 +2.70392E+004 -1.37782E+005
204.36 -1 +1.11157E-010 +1.96111E-001 +2.70393E+004 -1.37878E+005
204.36 -1 +1.11107E-010 +1.96061E-001 +2.70451E+004 -1.37942E+005
204.36 -1 +1.11034E-010 +1.96081E-001 +2.70654E+004 -1.38032E+005
204.36 -1 +1.11012E-010 +1.95970E-001 +2.70565E+004 -1.38065E+005
204.36 -1 +1.10951E-010 +1.96067E-001 +2.70840E+004 -1.38136E+005
204.36 -1 +1.10871E-010 +1.96015E-001 +2.70967E+004 -1.38238E+005
204.36 -1 +1.10846E-010 +1.95825E-001 +2.70785E+004 -1.38279E+005
204.36 -1 +1.10782E-010 +1.95907E-001 +2.71048E+004 -1.38355E+005
204.36 -1 +1.10685E-010 +1.95903E-001 +2.71279E+004 -1.38477E+005
204.36 -1 +1.10676E-010 +1.95801E-001 +2.71170E+004 -1.38493E+005
204.36 -1 +1.10578E-010 +1.95876E-001 +2.71508E+004 -1.38612E+005
204.36 -1 +1.10564E-010 +1.95806E-001 +2.71451E+004 -1.38633E+005
204.36 -1 +1.10484E-010 +1.95890E-001 +2.71756E+004 -1.38729E+005
204.36 -1 +1.10414E-010 +1.95814E-001 +2.71832E+004 -1.38822E+005
204.36 -1 +1.10385E-010 +1.95702E-001 +2.71758E+004 -1.38863E+005
202.43 -1 +1.10329E-010 +1.95876E-001 +2.72121E+004 -1.38925E+005
202.43 -1 +1.10267E-010 +1.95716E-001 +2.72067E+004 -1.39011E+005
202.43 -1 +1.10249E-010 +1.95602E-001 +2.71965E+004 -1.39040E+005
202.43 -1 +1.10171E-010 +1.95577E-001 +2.72125E+004 -1.39140E+005
202.43 -1 +1.10154E-010 +1.95569E-001 +2.72157E+004 -1.39162E+005
202.43 -1 +1.10089E-010 +1.95797E-001 +2.72612E+004 -1.39232E+005
202.43 -1 +1.10004E-010 +1.95824E-001 +2.72857E+004 -1.39337E+005
202.43 -1 +1.09951E-010 +1.95522E-001 +2.72599E+004 -1.39421E+005
202.43 -1 +1.09882E-010 +1.95751E-001 +2.73065E+004 -1.39496E+005
202.43 -1 +1.09824E-010 +1.95469E-001 +2.72845E+004 -1.39585E+005
202.43 -1 +1.09787E-010 +1.95458E-001 +2.72922E+004 -1.39632E+005
202.43 -1 +1.09667E-010 +1.95446E-001 +2.73207E+004 -1.39786E+005
202.43 -1 +1.09675E-010 +1.95414E-001 +2.73145E+004 -1.39778E+005
202.43 -1 +1.09600E-010 +1.95620E-001 +2.73600E+004 -1.39863E+005
202.43 -1 +1.09532E-010 +1.95533E-001 +2.73655E+004 -1.39954E+005
202.43 -1 +1.09463E-010 +1.95162E-001 +2.73346E+004 -1.40062E+005
202.43 -1 +1.09413E-010 +1.95416E-001 +2.73802E+004 -1.40113E+005
202.43 -1 +1.09344E-010 +1.95075E-001 +2.73533E+004 -1.40219E+005
202.43 -1 +1.09276E-010 +1.95485E-001 +2.74236E+004 -1.40285E+005
202.43 -1 +1.09178E-010 +1.95534E-001 +2.74543E+004 -1.40407E+005
200.72 -1 +1.09128E-010 +1.95276E-001 +2.74335E+004 -1.40485E+005
200.72 -1 +1.09042E-010 +1.95328E-001 +2.74618E+004 -1.40593E+005
200.72 -1 +1.08979E-010 +1.95214E-001 +2.74630E+004 -1.40681E+005
200.72 -1 +1.08893E-010 +1.95253E-001 +2.74895E+004 -1.40789E+005
200.72 -1 +1.08766E-010 +1.95456E-001 +2.75482E+004 -1.40943E+005
200.72 -1 +1.08735E-010 +1.95176E-001 +2.75195E+004 -1.40998E+005
200.72 -1 +1.08688E-010 +1.95237E-001 +2.75392E+004 -1.41056E+005
200.72 -1 +1.08609E-010 +1.95212E-001 +2.75562E+004 -1.41161E+005
200.72 -1 +1.08590E-010 +1.95242E-001 +2.75649E+004 -1.41183E+005
200.72 -1 +1.08467E-010 +1.95179E-001 +2.75880E+004 -1.41347E+005
200.72 -1 +1.08420E-010 +1.95094E-001 +2.75888E+004 -1.41413E+005
200.72 -1 +1.08340E-010 +1.95270E-001 +2.76322E+004 -1.41508E+005
200.72 -1 +1.08272E-010 +1.95083E-001 +2.76250E+004 -1.41606E+005
200.72 -1 +1.08202E-010 +1.95072E-001 +2.76415E+004 -1.41699E+005
200.72 -1 +1.08095E-010 +1.95047E-001 +2.76654E+004 -1.41840E+005
200.72 -1 +1.08058E-010 +1.95045E-001 +2.76747E+004 -1.41889E+005
200.72 -1 +1.07956E-010 +1.95200E-001 +2.77213E+004 -1.42015E+005
200.72 -1 +1.07911E-010 +1.94950E-001 +2.77000E+004 -1.42088E+005
200.72 -1 +1.07843E-010 +1.94999E-001 +2.77237E+004 -1.42174E+005
200.72 -1 +1.07746E-010 +1.95052E-001 +2.77558E+004 -1.42299E+005
200.72 -1 +1.07643E-010 +1.94769E-001 +2.77448E+004 -1.42450E+005
198.79 -1 +1.07614E-010 +1.94818E-001 +2.77590E+004 -1.42487E+005
198.79 -1 +1.07560E-010 +1.95022E-001 +2.77998E+004 -1.42547E+005
198.79 -1 +1.07516E-010 +1.94909E-001 +2.77962E+004 -1.42611E+005
198.79 -1 +1.07479E-010 +1.94784E-001 +2.77893E+004 -1.42667E+005
198.79 -1 +1.07395E-010 +1.94974E-001 +2.78361E+004 -1.42768E+005
198.79 -1 +1.07298E-010 +1.94730E-001 +2.78290E+004 -1.42911E+005
198.79 -1 +1.07214E-010 +1.94657E-001 +2.78412E+004 -1.43027E+005
198.79 -1 +1.07088E-010 +1.94790E-001 +2.78915E+004 -1.43188E+005
198.79 -1 +1.07038E-010 +1.94700E-001 +2.78925E+004 -1.43259E+005
198.79 -1 +1.06979E-010 +1.94883E-001 +2.79323E+004 -1.43329E+005
198.79 -1 +1.06947E-010 +1.94562E-001 +2.78980E+004 -1.43389E+005
198.79 -1 +1.06852E-010 +1.94853E-001 +2.79614E+004 -1.43500E+005
198.79 -1 +1.06754E-010 +1.94772E-001 +2.79764E+004 -1.43636E+005
198.79 -1 +1.06725E-010 +1.94544E-001 +2.79536E+004 -1.43687E+005
198.79 -1 +1.06695E-010 +1.94653E-001 +2.79759E+004 -1.43722E+005
198.79 -1 +1.06647E-010 +1.94651E-001 +2.79883E+004 -1.43787E+005
198.79 -1 +1.06596E-010 +1.94521E-001 +2.79844E+004 -1.43863E+005
198.79 -1 +1.06549E-010 +1.94796E-001 +2.80334E+004 -1.43912E+005
198.79 -1 +1.06494E-010 +1.94550E-001 +2.80151E+004 -1.43999E+005
198.79 -1 +1.06462E-010 +1.94559E-001 +2.80248E+004 -1.44042E+005
198.79 -1 +1.06404E-010 +1.94581E-001 +2.80430E+004 -1.44120E+005
197.15 -1 +1.06368E-010 +1.94243E-001 +2.80073E+004 -1.44187E+005
197.15 -1 +1.06337E-010 +1.94370E-001 +2.80323E+004 -1.44221E+005
197.15 -1 +1.06261E-010 +1.94259E-001 +2.80375E+004 -1.44331E+005
197.15 -1 +1.06228E-010 +1.94475E-001 +2.80752E+004 -1.44364E+005
197.15 -1 +1.06178E-010 +1.94560E-001 +2.80997E+004 -1.44427E+005
197.15 -1 +1.06148E-010 +1.94262E-001 +2.80678E+004 -1.44484E+005
197.15 -1 +1.06121E-010 +1.94167E-001 +2.80622E+004 -1.44526E+005
197.15 -1 +1.06042E-010 +1.94229E-001 +2.80914E+004 -1.44630E+005
197.15 -1 +1.06014E-010 +1.94229E-001 +2.80987E+004 -1.44668E+005
197.15 -1 +1.05973E-010 +1.94444E-001 +2.81386E+004 -1.44714E+005
197.15 -1 +1.05901E-010 +1.94217E-001 +2.81272E+004 -1.44824E+005
197.15 -1 +1.05868E-010 +1.94159E-001 +2.81281E+004 -1.44871E+005
197.15 -1 +1.05817E-010 +1.94264E-001 +2.81558E+004 -1.44936E+005
197.15 -1 +1.05756E-010 +1.94175E-001 +2.81602E+004 -1.45025E+005
197.15 -1 +1.05708E-010 +1.94302E-001 +2.81899E+004 -1.45083E+005
197.15 -1 +1.05635E-010 +1.94282E-001 +2.82068E+004 -1.45185E+005
197.15 -1 +1.05595E-010 +1.94109E-001 +2.81941E+004 -1.45249E+005
197.15 -1 +1.05551E-010 +1.94019E-001 +2.81940E+004 -1.45315E+005
197.15 -1 +1.05484E-010 +1.94105E-001 +2.82233E+004 -1.45402E+005
197.15 -1 +1.05439E-010 +1.93941E-001 +2.82132E+004 -1.45473E+005
197.15 -1 +1.05370E-010 +1.94057E-001 +2.82473E+004 -1.45562E+005
195.37 -1 +1.05293E-010 +1.93918E-001 +2.82493E+004 -1.45677E+005
195.37 -1 +1.05265E-010 +1.93956E-001 +2.82620E+004 -1.45714E+005
195.37 -1 +1.05185E-010 +1.93917E-001 +2.82781E+004 -1.45826E+005
195.37 -1 +1.05147E-010 +1.93916E-001 +2.82882E+004 -1.45878E+005
195.37 -1 +1.05070E-010 +1.94114E-001 +2.83358E+004 -1.45975E+005
195.37 -1 +1.04995E-010 +1.93918E-001 +2.83294E+004 -1.46089E+005
195.37 -1 +1.04952E-010 +1.93794E-001 +2.83242E+004 -1.46156E+005
195.37 -1 +1.04875E-010 +1.94064E-001 +2.83818E+004 -1.46250E+005
195.37 -1 +1.04839E-010 +1.93611E-001 +2.83298E+004 -1.46324E+005
195.37 -1 +1.04784E-010 +1.93880E-001 +2.83812E+004 -1.46386E+005
195.37 -1 +1.04730E-010 +1.93795E-001 +2.83843E+004 -1.46465E+005
195.37 -1 +1.04706E-010 +1.93747E-001 +2.83844E+004 -1.46503E+005
195.37 -1 +1.04646E-010 +1.93979E-001 +2.84323E+004 -1.46574E+005
195.37 -1 +1.04554E-010 +1.93896E-001 +2.84460E+004 -1.46707E+005
195.37 -1 +1.04528E-010 +1.93664E-001 +2.84215E+004 -1.46757E+005
195.37 -1 +1.04461E-010 +1.93793E-001 +2.84574E+004 -1.46844E+005
195.37 -1 +1.04413E-010 +1.93661E-001 +2.84524E+004 -1.46919E+005
195.37 -1 +1.04382E-010 +1.93916E-001 +2.84956E+004 -1.46948E+005
195.37 -1 +1.04310E-010 +1.93753E-001 +2.84930E+004 -1.47058E+005
195.37 -1 +1.04262E-010 +1.93510E-001 +2.84729E+004 -1.47139E+005
193.66 -1 +1.04242E-010 +1.93633E-001 +2.84952E+004 -1.47161E+005
193.66 -1 +1.04160E-010 +1.93417E-001 +2.84882E+004 -1.47288E+005
193.66 -1 +1.04134E-010 +1.93369E-001 +2.84887E+004 -1.47328E+005
193.66 -1 +1.04005E-010 +1.93648E-001 +2.85620E+004 -1.47495E+005
193.66 -1 +1.03952E-010 +1.93437E-001 +2.85479E+004 -1.47583E+005
193.66 -1 +1.03903E-010 +1.93647E-001 +2.85902E+004 -1.47641E+005
193.66 -1 +1.03849E-010 +1.93423E-001 +2.85743E+004 -1.47730E+005
193.66 -1 +1.03803E-010 +1.93307E-001 +2.85711E+004 -1.47802E+005
193.66 -1 +1.03763E-010 +1.93388E-001 +2.85930E+004 -1.47853E+005
193.66 -1 +1.03687E-010 +1.93246E-001 +2.85948E+004 -1.47970E+005
193.66 -1 +1.03657E-010 +1.93150E-001 +2.85896E+004 -1.48018E+005
193.66 -1 +1.03561E-010 +1.93635E-001 +2.86827E+004 -1.48128E+005
193.66 -1 +1.03506E-010 +1.93356E-001 +2.86598E+004 -1.48223E+005
193.66 -1 +1.03419E-010 +1.93507E-001 +2.87046E+004 -1.48339E+005
193.66 -1 +1.03333E-010 +1.93344E-001 +2.87060E+004 -1.48471E+005
193.66 -1 +1.03355E-010 +1.93137E-001 +2.86714E+004 -1.48451E+005
193.66 -1 +1.03387E-010 +1.93361E-001 +2.86934E+004 -1.48393E+005
193.66 -1 +1.03320E-010 +1.93239E-001 +2.86953E+004 -1.48496E+005
193.66 -1 +1.03284E-010 +1.93165E-001 +2.86951E+004 -1.48552E+005
193.66 -1 +1.03220E-010 +1.93218E-001 +2.87202E+004 -1.48641E+005
193.66 -1 +1.03181E-010 +1.93108E-001 +2.87158E+004 -1.48703E+005
191.89 -1 +1.03130E-010 +1.93270E-001 +2.87522E+004 -1.48767E+005
191.89 -1 +1.03093E-010 +1.93044E-001 +2.87315E+004 -1.48834E+005
191.89 -1 +1.03169E-010 +1.93341E-001 +2.87511E+004 -1.48707E+005
191.89 -1 +1.03079E-010 +1.93267E-001 +2.87661E+004 -1.48841E+005
191.89 -1 +1.03108E-010 +1.93083E-001 +2.87326E+004 -1.48810E+005
191.89 -1 +1.02867E-010 +1.93257E-001 +2.88242E+004 -1.49149E+005
191.89 -1 +1.02632E-010 +1.93324E-001 +2.88994E+004 -1.49486E+005
191.89 -1 +1.02642E-010 +1.93222E-001 +2.88824E+004 -1.49478E+005
191.89 -1 +1.03431E-010 +1.93296E-001 +2.86724E+004 -1.48334E+005
191.89 -1 +8.85055E-011 +2.02350E-001 +3.49563E+004 -1.72752E+005
191.89 -1 +8.91402E-013 +4.46522E+000 +3.80759E+006 -8.52721E+005
191.89 -1 +1.03070E-010 +1.93629E-001 +2.88186E+004 -1.48834E+005
191.89 -1 +1.02031E-010 +1.94172E-001 +2.91879E+004 -1.50320E+005
191.89 -1 +1.01267E-010 +1.94691E-001 +2.94808E+004 -1.51424E+005
191.89 -1 +1.00881E-010 +1.94560E-001 +2.95752E+004 -1.52010E+005
191.89 -1 +1.00661E-010 +1.94340E-001 +2.96089E+004 -1.52356E+005
191.89 -1 +1.00467E-010 +1.94554E-001 +2.96962E+004 -1.52637E+005
191.89 -1 +1.00320E-010 +1.94286E-001 +2.97017E+004 -1.52876E+005
191.89 -1 +9.97970E-011 +1.94286E-001 +2.98574E+004 -1.53678E+005
191.89 -1 +9.92952E-011 +1.94164E-001 +2.99909E+004 -1.54461E+005
191.89 -1 +9.90767E-011 +1.93825E-001 +3.00083E+004 -1.54822E+005
190.11 -1 +9.89003E-011 +1.93449E-001 +3.00077E+004 -1.55120E+005
190.11 -1 +9.87708E-011 +1.93448E-001 +3.00470E+004 -1.55323E+005
190.11 -1 +9.86117E-011 +1.93125E-001 +3.00487E+004 -1.55592E+005
190.11 -1 +9.85009E-011 +1.93263E-001 +3.01026E+004 -1.55759E+005
190.11 -1 +9.84361E-011 +1.93000E-001 +3.00842E+004 -1.55877E+005
190.11 -1 +9.83934E-011 +1.92906E-001 +3.00838E+004 -1.55950E+005
190.11 -1 +9.83203E-011 +1.93126E-001 +3.01381E+004 -1.56054E+005
190.11 -1 +9.82795E-011 +1.92651E-001 +3.00817E+004 -1.56146E+005
190.11 -1 +9.82523E-011 +1.92735E-001 +3.01021E+004 -1.56184E+005
190.11 -1 +9.81838E-011 +1.92849E-001 +3.01397E+004 -1.56287E+005
190.11 -1 +9.81637E-011 +1.92761E-001 +3.01331E+004 -1.56324E+005
190.11 -1 +9.80909E-011 +1.92735E-001 +3.01517E+004 -1.56441E+005
190.11 -1 +9.80493E-011 +1.92474E-001 +3.01266E+004 -1.56523E+005
190.11 -1 +9.80230E-011 +1.92568E-001 +3.01483E+004 -1.56559E+005
190.11 -1 +9.79472E-011 +1.92758E-001 +3.01993E+004 -1.56669E+005
190.11 -1 +9.79261E-011 +1.92482E-001 +3.01657E+004 -1.56719E+005
190.11 -1 +9.78862E-011 +1.92615E-001 +3.01973E+004 -1.56775E+005
190.11 -1 +9.78316E-011 +1.92480E-001 +3.01944E+004 -1.56871E+005
190.11 -1 +9.77876E-011 +1.92428E-001 +3.02005E+004 -1.56944E+005
190.11 -1 +9.77220E-011 +1.92443E-001 +3.02230E+004 -1.57049E+005
188.33 -1 +9.76829E-011 +1.92503E-001 +3.02438E+004 -1.57108E+005
188.33 -1 +9.76210E-011 +1.92478E-001 +3.02593E+004 -1.57209E+005
188.33 -1 +9.75638E-011 +1.92471E-001 +3.02760E+004 -1.57302E+005
188.33 -1 +9.75136E-011 +1.92204E-001 +3.02526E+004 -1.57398E+005
188.33 -1 +9.74347E-011 +1.92419E-001 +3.03086E+004 -1.57513E+005
188.33 -1 +9.73449E-011 +1.92127E-001 +3.02938E+004 -1.57676E+005
188.33 -1 +9.72859E-011 +1.92299E-001 +3.03374E+004 -1.57761E+005
188.33 -1 +9.71927E-011 +1.92452E-001 +3.03889E+004 -1.57904E+005
188.33 -1 +9.71235E-011 +1.92190E-001 +3.03720E+004 -1.58031E+005
188.33 -1 +9.70572E-011 +1.92423E-001 +3.04271E+004 -1.58126E+005
188.33 -1 +9.69823E-011 +1.92126E-001 +3.04069E+004 -1.58265E+005
188.33 -1 +9.69565E-011 +1.91962E-001 +3.03909E+004 -1.58317E+005
188.33 -1 +9.68714E-011 +1.92394E-001 +3.04811E+004 -1.58431E+005
188.33 -1 +9.68298E-011 +1.92046E-001 +3.04429E+004 -1.58519E+005
188.33 -1 +9.67858E-011 +1.92206E-001 +3.04804E+004 -1.58582E+005
188.33 -1 +9.66727E-011 +1.92093E-001 +3.04993E+004 -1.58774E+005
188.33 -1 +9.66043E-011 +1.92145E-001 +3.05286E+004 -1.58883E+005
188.33 -1 +9.65615E-011 +1.92187E-001 +3.05484E+004 -1.58951E+005
188.33 -1 +9.64390E-011 +1.91995E-001 +3.05589E+004 -1.59165E+005
188.33 -1 +9.63790E-011 +1.91865E-001 +3.05586E+004 -1.59271E+005
188.33 -1 +9.62895E-011 +1.92251E-001 +3.06441E+004 -1.59397E+005
186.63 -1 +9.61785E-011 +1.92077E-001 +3.06538E+004 -1.59591E+005
186.63 -1 +9.61216E-011 +1.91909E-001 +3.06470E+004 -1.59695E+005
186.63 -1 +9.60482E-011 +1.92135E-001 +3.07040E+004 -1.59804E+005
186.63 -1 +9.60115E-011 +1.91916E-001 +3.06831E+004 -1.59878E+005
186.63 -1 +9.59606E-011 +1.92060E-001 +3.07208E+004 -1.59954E+005
186.63 -1 +9.59044E-011 +1.92039E-001 +3.07357E+004 -1.60049E+005
186.63 -1 +9.58521E-011 +1.91936E-001 +3.07371E+004 -1.60143E+005
186.63 -1 +9.58045E-011 +1.91823E-001 +3.07356E+004 -1.60229E+005
186.63 -1 +9.57654E-011 +1.91898E-001 +3.07593E+004 -1.60290E+005
186.63 -1 +9.57121E-011 +1.91959E-001 +3.07855E+004 -1.60376E+005
186.63 -1 +9.56568E-011 +1.91756E-001 +3.07730E+004 -1.60480E+005
186.63 -1 +9.56317E-011 +1.91772E-001 +3.07835E+004 -1.60521E+005
