T_thermocontroller T_self C D R X
29.97 -1 +9.04464E-011 +3.95146E-002 +6.94239E+003 -1.75692E+005
29.97 -1 +9.04445E-011 +3.94543E-002 +6.93196E+003 -1.75696E+005
29.97 -1 +9.04493E-011 +3.94914E-002 +6.93810E+003 -1.75686E+005
29.97 -1 +9.04453E-011 +3.94873E-002 +6.93770E+003 -1.75694E+005
29.97 -1 +9.04464E-011 +3.94876E-002 +6.93765E+003 -1.75692E+005
29.97 -1 +9.04478E-011 +3.94820E-002 +6.93657E+003 -1.75689E+005
29.97 -1 +9.04447E-011 +3.94888E-002 +6.93800E+003 -1.75695E+005
29.97 -1 +9.04478E-011 +3.94908E-002 +6.93811E+003 -1.75689E+005
29.97 -1 +9.04473E-011 +3.95202E-002 +6.94329E+003 -1.75690E+005
29.97 -1 +9.04417E-011 +3.95115E-002 +6.94220E+003 -1.75701E+005
29.97 -1 +9.04436E-011 +3.94799E-002 +6.93652E+003 -1.75698E+005
29.97 -1 +9.04461E-011 +3.95399E-002 +6.94685E+003 -1.75692E+005
29.97 -1 +9.04463E-011 +3.94597E-002 +6.93278E+003 -1.75693E+005
29.97 -1 +9.04448E-011 +3.95053E-002 +6.94089E+003 -1.75695E+005
30.03 -1 +9.04468E-011 +3.94731E-002 +6.93508E+003 -1.75691E+005
30.03 -1 +9.04442E-011 +3.94803E-002 +6.93654E+003 -1.75696E+005
30.03 -1 +9.04492E-011 +3.94661E-002 +6.93368E+003 -1.75687E+005
30.03 -1 +9.04444E-011 +3.94966E-002 +6.93939E+003 -1.75696E+005
30.03 -1 +9.04488E-011 +3.94626E-002 +6.93311E+003 -1.75688E+005
30.03 -1 +9.04461E-011 +3.94996E-002 +6.93977E+003 -1.75692E+005
30.03 -1 +9.04463E-011 +3.94958E-002 +6.93911E+003 -1.75692E+005
30.03 -1 +9.04491E-011 +3.94978E-002 +6.93924E+003 -1.75687E+005
30.03 -1 +9.04455E-011 +3.95035E-002 +6.94052E+003 -1.75694E+005
30.03 -1 +9.04468E-011 +3.94888E-002 +6.93784E+003 -1.75691E+005
30.03 -1 +9.04447E-011 +3.95255E-002 +6.94442E+003 -1.75695E+005
30.03 -1 +9.04473E-011 +3.94739E-002 +6.93519E+003 -1.75690E+005
30.03 -1 +9.04500E-011 +3.94681E-002 +6.93396E+003 -1.75685E+005
30.03 -1 +9.04507E-011 +3.94583E-002 +6.93219E+003 -1.75684E+005
30.03 -1 +9.04462E-011 +3.94645E-002 +6.93363E+003 -1.75693E+005
30.03 -1 +9.04493E-011 +3.95059E-002 +6.94064E+003 -1.75686E+005
30.03 -1 +9.04486E-011 +3.94900E-002 +6.93792E+003 -1.75688E+005
30.03 -1 +9.04471E-011 +3.95167E-002 +6.94270E+003 -1.75690E+005
30.03 -1 +9.04472E-011 +3.95504E-002 +6.94859E+003 -1.75690E+005
30.03 -1 +9.04452E-011 +3.95184E-002 +6.94314E+003 -1.75694E+005
30.03 -1 +9.04483E-011 +3.94714E-002 +6.93467E+003 -1.75689E+005
30.03 -1 +9.04489E-011 +3.94837E-002 +6.93679E+003 -1.75687E+005
30.03 -1 +9.04475E-011 +3.94852E-002 +6.93716E+003 -1.75690E+005
30.03 -1 +9.04443E-011 +3.95048E-002 +6.94083E+003 -1.75696E+005
30.03 -1 +9.04498E-011 +3.94807E-002 +6.93618E+003 -1.75686E+005
30.03 -1 +9.04488E-011 +3.94874E-002 +6.93744E+003 -1.75687E+005
30.03 -1 +9.04459E-011 +3.95072E-002 +6.94113E+003 -1.75693E+005
30.03 -1 +9.04472E-011 +3.94739E-002 +6.93520E+003 -1.75691E+005
30.03 -1 +9.04531E-011 +3.94926E-002 +6.93803E+003 -1.75679E+005
30.03 -1 +9.04520E-011 +3.94738E-002 +6.93481E+003 -1.75681E+005
30.03 -1 +9.04436E-011 +3.94921E-002 +6.93865E+003 -1.75697E+005
30.03 -1 +9.04475E-011 +3.95048E-002 +6.94059E+003 -1.75690E+005
30.03 -1 +9.04462E-011 +3.94630E-002 +6.93336E+003 -1.75693E+005
30.03 -1 +9.04482E-011 +3.95671E-002 +6.95144E+003 -1.75688E+005
30.03 -1 +9.04459E-011 +3.95179E-002 +6.94300E+003 -1.75693E+005
30.03 -1 +9.04395E-011 +3.95168E-002 +6.94331E+003 -1.75705E+005
30.03 -1 +9.04479E-011 +3.94908E-002 +6.93810E+003 -1.75689E+005
30.03 -1 +9.04458E-011 +3.94792E-002 +6.93623E+003 -1.75693E+005
30.03 -1 +9.04447E-011 +3.94742E-002 +6.93544E+003 -1.75696E+005
30.03 -1 +9.04461E-011 +3.94781E-002 +6.93601E+003 -1.75693E+005
30.03 -1 +9.04450E-011 +3.94434E-002 +6.93003E+003 -1.75695E+005
30.03 -1 +9.04426E-011 +3.94966E-002 +6.93952E+003 -1.75699E+005
29.97 -1 +9.04422E-011 +3.94985E-002 +6.93988E+003 -1.75700E+005
29.97 -1 +9.04469E-011 +3.94658E-002 +6.93380E+003 -1.75691E+005
29.97 -1 +9.04494E-011 +3.94907E-002 +6.93796E+003 -1.75686E+005
29.97 -1 +9.04441E-011 +3.95212E-002 +6.94372E+003 -1.75696E+005
29.97 -1 +9.04458E-011 +3.95320E-002 +6.94548E+003 -1.75693E+005
29.97 -1 +9.04445E-011 +3.94592E-002 +6.93283E+003 -1.75696E+005
29.97 -1 +9.04450E-011 +3.94980E-002 +6.93959E+003 -1.75695E+005
29.97 -1 +9.04479E-011 +3.95615E-002 +6.95050E+003 -1.75688E+005
29.97 -1 +9.04451E-011 +3.94863E-002 +6.93753E+003 -1.75695E+005
29.97 -1 +9.04486E-011 +3.95113E-002 +6.94164E+003 -1.75688E+005
29.97 -1 +9.04432E-011 +3.94992E-002 +6.93994E+003 -1.75698E+005
29.97 -1 +9.04435E-011 +3.95127E-002 +6.94227E+003 -1.75697E+005
29.97 -1 +9.04451E-011 +3.94610E-002 +6.93311E+003 -1.75695E+005
29.97 -1 +9.04439E-011 +3.94305E-002 +6.92785E+003 -1.75698E+005
29.97 -1 +9.04486E-011 +3.95234E-002 +6.94375E+003 -1.75687E+005
29.97 -1 +9.04450E-011 +3.94784E-002 +6.93616E+003 -1.75695E+005
29.97 -1 +9.04429E-011 +3.94648E-002 +6.93394E+003 -1.75699E+005
29.97 -1 +9.04475E-011 +3.94909E-002 +6.93815E+003 -1.75690E+005
29.97 -1 +9.04495E-011 +3.94954E-002 +6.93878E+003 -1.75686E+005
29.97 -1 +9.04453E-011 +3.95331E-002 +6.94571E+003 -1.75694E+005
29.97 -1 +9.04415E-011 +3.94897E-002 +6.93840E+003 -1.75702E+005
29.97 -1 +9.04479E-011 +3.94623E-002 +6.93312E+003 -1.75690E+005
29.97 -1 +9.04408E-011 +3.95032E-002 +6.94082E+003 -1.75703E+005
29.97 -1 +9.04448E-011 +3.94853E-002 +6.93738E+003 -1.75695E+005
29.97 -1 +9.04424E-011 +3.94871E-002 +6.93787E+003 -1.75700E+005
29.97 -1 +9.04447E-011 +3.94766E-002 +6.93587E+003 -1.75695E+005
29.97 -1 +9.04447E-011 +3.94751E-002 +6.93561E+003 -1.75696E+005
29.97 -1 +9.04453E-011 +3.94869E-002 +6.93762E+003 -1.75694E+005
29.97 -1 +9.04425E-011 +3.94839E-002 +6.93731E+003 -1.75700E+005
29.97 -1 +9.04396E-011 +3.95040E-002 +6.94104E+003 -1.75705E+005
29.97 -1 +9.04410E-011 +3.94804E-002 +6.93681E+003 -1.75703E+005
29.97 -1 +9.04408E-011 +3.95158E-002 +6.94302E+003 -1.75702E+005
29.97 -1 +9.04401E-011 +3.94376E-002 +6.92938E+003 -1.75705E+005
29.97 -1 +9.04397E-011 +3.94997E-002 +6.94029E+003 -1.75705E+005
29.97 -1 +9.04402E-011 +3.94510E-002 +6.93173E+003 -1.75705E+005
29.97 -1 +9.04367E-011 +3.94978E-002 +6.94019E+003 -1.75711E+005
29.97 -1 +9.04421E-011 +3.94647E-002 +6.93398E+003 -1.75701E+005
29.97 -1 +9.04442E-011 +3.95063E-002 +6.94109E+003 -1.75696E+005
29.97 -1 +9.04426E-011 +3.94870E-002 +6.93786E+003 -1.75700E+005
29.97 -1 +9.04450E-011 +3.95004E-002 +6.94001E+003 -1.75695E+005
29.97 -1 +9.04383E-011 +3.94552E-002 +6.93260E+003 -1.75708E+005
30.03 -1 +9.04424E-011 +3.94686E-002 +6.93465E+003 -1.75700E+005
30.03 -1 +9.04425E-011 +3.95232E-002 +6.94420E+003 -1.75699E+005
30.03 -1 +9.04401E-011 +3.94636E-002 +6.93395E+003 -1.75705E+005
30.03 -1 +9.04445E-011 +3.94899E-002 +6.93821E+003 -1.75696E+005
30.03 -1 +9.04441E-011 +3.94876E-002 +6.93783E+003 -1.75697E+005
30.03 -1 +9.04451E-011 +3.94427E-002 +6.92990E+003 -1.75695E+005
30.03 -1 +9.04442E-011 +3.94696E-002 +6.93467E+003 -1.75697E+005
30.03 -1 +9.04414E-011 +3.94625E-002 +6.93365E+003 -1.75702E+005
30.03 -1 +9.04448E-011 +3.95119E-002 +6.94204E+003 -1.75695E+005
30.03 -1 +9.04471E-011 +3.95160E-002 +6.94258E+003 -1.75690E+005
30.03 -1 +9.04416E-011 +3.94661E-002 +6.93426E+003 -1.75702E+005
30.03 -1 +9.04452E-011 +3.94623E-002 +6.93331E+003 -1.75695E+005
30.03 -1 +9.04458E-011 +3.95015E-002 +6.94014E+003 -1.75693E+005
30.03 -1 +9.04455E-011 +3.94781E-002 +6.93606E+003 -1.75694E+005
30.03 -1 +9.04415E-011 +3.95102E-002 +6.94199E+003 -1.75701E+005
30.03 -1 +9.04413E-011 +3.94521E-002 +6.93183E+003 -1.75703E+005
30.03 -1 +9.04440E-011 +3.95054E-002 +6.94096E+003 -1.75696E+005
30.03 -1 +9.04429E-011 +3.95040E-002 +6.94080E+003 -1.75699E+005
30.03 -1 +9.04426E-011 +3.94612E-002 +6.93333E+003 -1.75700E+005
30.03 -1 +9.04473E-011 +3.94673E-002 +6.93404E+003 -1.75691E+005
30.03 -1 +9.04432E-011 +3.95170E-002 +6.94305E+003 -1.75698E+005
30.03 -1 +9.04449E-011 +3.95009E-002 +6.94011E+003 -1.75695E+005
30.03 -1 +9.04437E-011 +3.94882E-002 +6.93798E+003 -1.75697E+005
30.03 -1 +9.04423E-011 +3.95211E-002 +6.94384E+003 -1.75700E+005
30.03 -1 +9.04423E-011 +3.94620E-002 +6.93349E+003 -1.75700E+005
30.03 -1 +9.04411E-011 +3.95271E-002 +6.94499E+003 -1.75702E+005
30.03 -1 +9.04460E-011 +3.94942E-002 +6.93884E+003 -1.75693E+005
30.03 -1 +9.04436E-011 +3.94757E-002 +6.93579E+003 -1.75698E+005
30.03 -1 +9.04427E-011 +3.95184E-002 +6.94334E+003 -1.75699E+005
30.03 -1 +9.04444E-011 +3.94981E-002 +6.93966E+003 -1.75696E+005
30.03 -1 +9.04480E-011 +3.94968E-002 +6.93914E+003 -1.75689E+005
30.03 -1 +9.04401E-011 +3.94493E-002 +6.93144E+003 -1.75705E+005
30.03 -1 +9.04450E-011 +3.94368E-002 +6.92888E+003 -1.75696E+005
30.03 -1 +9.04454E-011 +3.95298E-002 +6.94513E+003 -1.75693E+005
30.03 -1 +9.04392E-011 +3.94877E-002 +6.93822E+003 -1.75706E+005
30.03 -1 +9.04422E-011 +3.94816E-002 +6.93693E+003 -1.75700E+005
30.03 -1 +9.04436E-011 +3.94603E-002 +6.93310E+003 -1.75698E+005
30.03 -1 +9.04421E-011 +3.94583E-002 +6.93286E+003 -1.75701E+005
30.03 -1 +9.04432E-011 +3.95093E-002 +6.94171E+003 -1.75698E+005
30.03 -1 +9.04397E-011 +3.95077E-002 +6.94170E+003 -1.75705E+005
30.03 -1 +9.04462E-011 +3.94753E-002 +6.93552E+003 -1.75693E+005
30.03 -1 +9.04433E-011 +3.95131E-002 +6.94236E+003 -1.75698E+005
29.97 -1 +9.04435E-011 +3.94946E-002 +6.93911E+003 -1.75698E+005
29.97 -1 +9.04443E-011 +3.94885E-002 +6.93798E+003 -1.75696E+005
29.97 -1 +9.04419E-011 +3.95114E-002 +6.94218E+003 -1.75701E+005
29.97 -1 +9.04421E-011 +3.94731E-002 +6.93545E+003 -1.75701E+005
29.97 -1 +9.04483E-011 +3.94817E-002 +6.93648E+003 -1.75689E+005
29.97 -1 +9.04430E-011 +3.95060E-002 +6.94114E+003 -1.75698E+005
29.97 -1 +9.04428E-011 +3.94712E-002 +6.93506E+003 -1.75699E+005
29.97 -1 +9.04466E-011 +3.95039E-002 +6.94051E+003 -1.75691E+005
29.97 -1 +9.04396E-011 +3.95018E-002 +6.94066E+003 -1.75705E+005
29.97 -1 +9.04440E-011 +3.94455E-002 +6.93048E+003 -1.75697E+005
29.97 -1 +9.04472E-011 +3.95354E-002 +6.94598E+003 -1.75690E+005
29.97 -1 +9.04459E-011 +3.94517E-002 +6.93141E+003 -1.75694E+005
29.97 -1 +9.04387E-011 +3.95342E-002 +6.94641E+003 -1.75706E+005
29.97 -1 +9.04396E-011 +3.95026E-002 +6.94080E+003 -1.75705E+005
29.97 -1 +9.04434E-011 +3.94867E-002 +6.93773E+003 -1.75698E+005
29.97 -1 +9.04422E-011 +3.94979E-002 +6.93979E+003 -1.75700E+005
29.97 -1 +9.04433E-011 +3.94719E-002 +6.93514E+003 -1.75698E+005
29.97 -1 +9.04420E-011 +3.94372E-002 +6.92917E+003 -1.75701E+005
29.97 -1 +9.04470E-011 +3.94809E-002 +6.93644E+003 -1.75691E+005
29.97 -1 +9.04392E-011 +3.94551E-002 +6.93251E+003 -1.75706E+005
29.97 -1 +9.04453E-011 +3.94864E-002 +6.93754E+003 -1.75694E+005
29.97 -1 +9.04405E-011 +3.94331E-002 +6.92856E+003 -1.75704E+005
29.97 -1 +9.04435E-011 +3.95090E-002 +6.94163E+003 -1.75697E+005
29.97 -1 +9.04410E-011 +3.94706E-002 +6.93509E+003 -1.75703E+005
29.97 -1 +9.04428E-011 +3.94929E-002 +6.93886E+003 -1.75699E+005
29.97 -1 +9.04461E-011 +3.95022E-002 +6.94023E+003 -1.75692E+005
29.97 -1 +9.04420E-011 +3.95196E-002 +6.94360E+003 -1.75700E+005
29.97 -1 +9.04477E-011 +3.94724E-002 +6.93489E+003 -1.75690E+005
29.97 -1 +9.04414E-011 +3.95032E-002 +6.94078E+003 -1.75702E+005
29.97 -1 +9.04430E-011 +3.95472E-002 +6.94835E+003 -1.75698E+005
29.97 -1 +9.04445E-011 +3.94766E-002 +6.93588E+003 -1.75696E+005
29.97 -1 +9.04425E-011 +3.94869E-002 +6.93784E+003 -1.75700E+005
29.97 -1 +9.04421E-011 +3.94986E-002 +6.93991E+003 -1.75700E+005
29.97 -1 +9.04428E-011 +3.94669E-002 +6.93431E+003 -1.75699E+005
29.97 -1 +9.04431E-011 +3.94626E-002 +6.93353E+003 -1.75699E+005
29.97 -1 +9.04413E-011 +3.94534E-002 +6.93207E+003 -1.75702E+005
29.97 -1 +9.04429E-011 +3.95341E-002 +6.94606E+003 -1.75698E+005
29.97 -1 +9.04397E-011 +3.94828E-002 +6.93734E+003 -1.75705E+005
29.97 -1 +9.04440E-011 +3.94566E-002 +6.93242E+003 -1.75697E+005
29.97 -1 +9.04424E-011 +3.94747E-002 +6.93570E+003 -1.75700E+005
29.97 -1 +9.04425E-011 +3.94901E-002 +6.93839E+003 -1.75700E+005
29.97 -1 +9.04471E-011 +3.94632E-002 +6.93333E+003 -1.75691E+005
29.97 -1 +9.04418E-011 +3.94915E-002 +6.93870E+003 -1.75701E+005
29.97 -1 +9.04439E-011 +3.94607E-002 +6.93314E+003 -1.75697E+005
29.97 -1 +9.04441E-011 +3.95194E-002 +6.94342E+003 -1.75696E+005
29.97 -1 +9.04427E-011 +3.94987E-002 +6.93989E+003 -1.75699E+005
29.97 -1 +9.04424E-011 +3.95153E-002 +6.94282E+003 -1.75700E+005
29.97 -1 +9.04410E-011 +3.95216E-002 +6.94403E+003 -1.75702E+005
29.97 -1 +9.04416E-011 +3.94243E-002 +6.92693E+003 -1.75702E+005
29.97 -1 +9.04490E-011 +3.95159E-002 +6.94242E+003 -1.75687E+005
29.97 -1 +9.04416E-011 +3.93990E-002 +6.92251E+003 -1.75703E+005
29.97 -1 +9.04394E-011 +3.94832E-002 +6.93743E+003 -1.75706E+005
29.97 -1 +9.04454E-011 +3.95032E-002 +6.94046E+003 -1.75694E+005
29.97 -1 +9.04392E-011 +3.94657E-002 +6.93437E+003 -1.75706E+005
29.97 -1 +9.04460E-011 +3.94666E-002 +6.93402E+003 -1.75693E+005
29.97 -1 +9.04397E-011 +3.95065E-002 +6.94148E+003 -1.75705E+005
29.97 -1 +9.04407E-011 +3.94783E-002 +6.93647E+003 -1.75703E+005
29.97 -1 +9.04480E-011 +3.95165E-002 +6.94260E+003 -1.75689E+005
29.97 -1 +9.04436E-011 +3.94745E-002 +6.93559E+003 -1.75698E+005
29.97 -1 +9.04448E-011 +3.94659E-002 +6.93397E+003 -1.75696E+005
29.97 -1 +9.04395E-011 +3.95008E-002 +6.94051E+003 -1.75705E+005
29.97 -1 +9.04413E-011 +3.94797E-002 +6.93667E+003 -1.75702E+005
30.03 -1 +9.04405E-011 +3.94981E-002 +6.93995E+003 -1.75703E+005
30.03 -1 +9.04401E-011 +3.94479E-002 +6.93118E+003 -1.75705E+005
30.03 -1 +9.04434E-011 +3.94562E-002 +6.93240E+003 -1.75698E+005
30.03 -1 +9.04446E-011 +3.94938E-002 +6.93888E+003 -1.75696E+005
30.03 -1 +9.04426E-011 +3.95045E-002 +6.94091E+003 -1.75699E+005
30.03 -1 +9.04445E-011 +3.94687E-002 +6.93449E+003 -1.75696E+005
30.03 -1 +9.04439E-011 +3.94897E-002 +6.93822E+003 -1.75697E+005
30.03 -1 +9.04403E-011 +3.94837E-002 +6.93745E+003 -1.75704E+005
30.03 -1 +9.04401E-011 +3.95281E-002 +6.94524E+003 -1.75704E+005
30.03 -1 +9.04416E-011 +3.94331E-002 +6.92849E+003 -1.75702E+005
30.03 -1 +9.04403E-011 +3.94662E-002 +6.93437E+003 -1.75704E+005
30.03 -1 +9.04378E-011 +3.94740E-002 +6.93593E+003 -1.75709E+005
30.03 -1 +9.04363E-011 +3.94281E-002 +6.92801E+003 -1.75713E+005
30.03 -1 +9.04437E-011 +3.94467E-002 +6.93071E+003 -1.75698E+005
30.03 -1 +9.04418E-011 +3.95280E-002 +6.94508E+003 -1.75700E+005
30.03 -1 +9.04415E-011 +3.95457E-002 +6.94822E+003 -1.75701E+005
30.03 -1 +9.04413E-011 +3.94716E-002 +6.93526E+003 -1.75702E+005
30.03 -1 +9.04450E-011 +3.94944E-002 +6.93896E+003 -1.75695E+005
30.03 -1 +9.04391E-011 +3.95392E-002 +6.94725E+003 -1.75705E+005
30.03 -1 +9.04418E-011 +3.94728E-002 +6.93543E+003 -1.75701E+005
30.03 -1 +9.04412E-011 +3.94982E-002 +6.93992E+003 -1.75702E+005
29.97 -1 +9.04389E-011 +3.95054E-002 +6.94135E+003 -1.75706E+005
29.97 -1 +9.04413E-011 +3.94583E-002 +6.93291E+003 -1.75702E+005
29.97 -1 +9.04405E-011 +3.94689E-002 +6.93484E+003 -1.75704E+005
29.97 -1 +9.04408E-011 +3.94690E-002 +6.93483E+003 -1.75703E+005
29.97 -1 +9.04413E-011 +3.94596E-002 +6.93314E+003 -1.75702E+005
29.97 -1 +9.04435E-011 +3.94410E-002 +6.92971E+003 -1.75698E+005
29.97 -1 +9.04375E-011 +3.94958E-002 +6.93978E+003 -1.75709E+005
29.97 -1 +9.04425E-011 +3.94672E-002 +6.93439E+003 -1.75700E+005
29.97 -1 +9.04422E-011 +3.94859E-002 +6.93769E+003 -1.75700E+005
29.97 -1 +9.04391E-011 +3.95187E-002 +6.94366E+003 -1.75706E+005
29.97 -1 +9.04389E-011 +3.94780E-002 +6.93656E+003 -1.75707E+005
29.97 -1 +9.04419E-011 +3.94811E-002 +6.93687E+003 -1.75701E+005
29.97 -1 +9.04405E-011 +3.95208E-002 +6.94393E+003 -1.75703E+005
29.97 -1 +9.04393E-011 +3.94677E-002 +6.93472E+003 -1.75706E+005
29.97 -1 +9.04420E-011 +3.95176E-002 +6.94326E+003 -1.75700E+005
29.97 -1 +9.04409E-011 +3.94464E-002 +6.93086E+003 -1.75703E+005
29.97 -1 +9.04436E-011 +3.95036E-002 +6.94067E+003 -1.75697E+005
29.97 -1 +9.04423E-011 +3.94810E-002 +6.93682E+003 -1.75700E+005
29.97 -1 +9.04416E-011 +3.94776E-002 +6.93628E+003 -1.75701E+005
29.97 -1 +9.04422E-011 +3.94740E-002 +6.93559E+003 -1.75701E+005
29.97 -1 +9.04401E-011 +3.94689E-002 +6.93486E+003 -1.75704E+005
29.97 -1 +9.04384E-011 +3.95304E-002 +6.94576E+003 -1.75707E+005
29.97 -1 +9.04409E-011 +3.95414E-002 +6.94750E+003 -1.75702E+005
29.97 -1 +9.04386E-011 +3.94688E-002 +6.93496E+003 -1.75707E+005
29.97 -1 +9.04381E-011 +3.94680E-002 +6.93487E+003 -1.75708E+005
29.97 -1 +9.04407E-011 +3.95112E-002 +6.94223E+003 -1.75703E+005
29.97 -1 +9.04410E-011 +3.94850E-002 +6.93762E+003 -1.75703E+005
29.97 -1 +9.04415E-011 +3.94745E-002 +6.93575E+003 -1.75702E+005
29.97 -1 +9.04409E-011 +3.95245E-002 +6.94455E+003 -1.75702E+005
29.97 -1 +9.04408E-011 +3.94892E-002 +6.93837E+003 -1.75703E+005
29.97 -1 +9.04422E-011 +3.94696E-002 +6.93483E+003 -1.75701E+005
29.97 -1 +9.04447E-011 +3.94888E-002 +6.93800E+003 -1.75695E+005
29.97 -1 +9.04421E-011 +3.94414E-002 +6.92989E+003 -1.75701E+005
29.97 -1 +9.04452E-011 +3.94747E-002 +6.93550E+003 -1.75695E+005
29.97 -1 +9.04432E-011 +3.94384E-002 +6.92928E+003 -1.75699E+005
29.97 -1 +9.04412E-011 +3.94945E-002 +6.93927E+003 -1.75702E+005
29.97 -1 +9.04388E-011 +3.95277E-002 +6.94527E+003 -1.75706E+005
29.97 -1 +9.04424E-011 +3.95146E-002 +6.94269E+003 -1.75699E+005
29.97 -1 +9.04388E-011 +3.94695E-002 +6.93507E+003 -1.75707E+005
29.97 -1 +9.04386E-011 +3.95067E-002 +6.94161E+003 -1.75707E+005
29.97 -1 +9.04413E-011 +3.94691E-002 +6.93481E+003 -1.75702E+005
30.03 -1 +9.04413E-011 +3.95001E-002 +6.94023E+003 -1.75702E+005
30.03 -1 +9.04381E-011 +3.94649E-002 +6.93433E+003 -1.75709E+005
30.03 -1 +9.04410E-011 +3.94602E-002 +6.93326E+003 -1.75703E+005
30.03 -1 +9.04429E-011 +3.94763E-002 +6.93594E+003 -1.75699E+005
30.03 -1 +9.04409E-011 +3.95050E-002 +6.94113E+003 -1.75703E+005
30.03 -1 +9.04433E-011 +3.94745E-002 +6.93560E+003 -1.75698E+005
30.03 -1 +9.04379E-011 +3.95202E-002 +6.94403E+003 -1.75708E+005
30.03 -1 +9.04410E-011 +3.95145E-002 +6.94278E+003 -1.75702E+005
30.03 -1 +9.04390E-011 +3.94873E-002 +6.93817E+003 -1.75706E+005
30.03 -1 +9.04393E-011 +3.94837E-002 +6.93751E+003 -1.75706E+005
30.03 -1 +9.04429E-011 +3.94925E-002 +6.93879E+003 -1.75699E+005
30.03 -1 +9.04428E-011 +3.95446E-002 +6.94792E+003 -1.75698E+005
30.03 -1 +9.04401E-011 +3.94699E-002 +6.93504E+003 -1.75705E+005
30.03 -1 +9.04385E-011 +3.94363E-002 +6.92928E+003 -1.75708E+005
30.03 -1 +9.04415E-011 +3.94885E-002 +6.93819E+003 -1.75702E+005
30.03 -1 +9.04429E-011 +3.94892E-002 +6.93820E+003 -1.75699E+005
30.03 -1 +9.04392E-011 +3.94889E-002 +6.93844E+003 -1.75706E+005
30.03 -1 +9.04356E-011 +3.95005E-002 +6.94075E+003 -1.75713E+005
30.03 -1 +9.04413E-011 +3.94803E-002 +6.93677E+003 -1.75702E+005
30.03 -1 +9.04415E-011 +3.94794E-002 +6.93660E+003 -1.75702E+005
30.03 -1 +9.04383E-011 +3.95115E-002 +6.94247E+003 -1.75708E+005
29.97 -1 +9.04377E-011 +3.94815E-002 +6.93725E+003 -1.75709E+005
29.97 -1 +9.04353E-011 +3.94847E-002 +6.93800E+003 -1.75714E+005
29.97 -1 +9.04417E-011 +3.94744E-002 +6.93571E+003 -1.75701E+005
29.97 -1 +9.04377E-011 +3.95312E-002 +6.94596E+003 -1.75708E+005
29.97 -1 +9.04419E-011 +3.95054E-002 +6.94112E+003 -1.75701E+005
29.97 -1 +9.04389E-011 +3.94666E-002 +6.93455E+003 -1.75707E+005
29.97 -1 +9.04389E-011 +3.94864E-002 +6.93802E+003 -1.75707E+005
29.97 -1 +9.04375E-011 +3.94817E-002 +6.93731E+003 -1.75710E+005
29.97 -1 +9.04437E-011 +3.94800E-002 +6.93655E+003 -1.75697E+005
29.97 -1 +9.04372E-011 +3.94897E-002 +6.93873E+003 -1.75710E+005
29.97 -1 +9.04389E-011 +3.94852E-002 +6.93782E+003 -1.75707E+005
29.97 -1 +9.04372E-011 +3.95359E-002 +6.94683E+003 -1.75709E+005
29.97 -1 +9.04400E-011 +3.94654E-002 +6.93426E+003 -1.75705E+005
29.97 -1 +9.04374E-011 +3.95033E-002 +6.94110E+003 -1.75709E+005
29.97 -1 +9.04372E-011 +3.95284E-002 +6.94551E+003 -1.75709E+005
29.97 -1 +9.04382E-011 +3.94767E-002 +6.93638E+003 -1.75708E+005
29.97 -1 +9.04371E-011 +3.94658E-002 +6.93456E+003 -1.75710E+005
29.97 -1 +9.04375E-011 +3.94500E-002 +6.93176E+003 -1.75710E+005
29.97 -1 +9.04385E-011 +3.94899E-002 +6.93868E+003 -1.75707E+005
29.97 -1 +9.04386E-011 +3.95284E-002 +6.94540E+003 -1.75707E+005
29.97 -1 +9.04348E-011 +3.94827E-002 +6.93768E+003 -1.75715E+005
29.9 -1 +9.04422E-011 +3.94676E-002 +6.93449E+003 -1.75701E+005
29.9 -1 +9.04402E-011 +3.94919E-002 +6.93889E+003 -1.75704E+005
29.9 -1 +9.04414E-011 +3.94587E-002 +6.93298E+003 -1.75702E+005
29.9 -1 +9.04367E-011 +3.95118E-002 +6.94264E+003 -1.75711E+005
29.9 -1 +9.04337E-011 +3.95368E-002 +6.94725E+003 -1.75716E+005
29.9 -1 +9.04348E-011 +3.94463E-002 +6.93131E+003 -1.75715E+005
29.9 -1 +9.04378E-011 +3.94928E-002 +6.93924E+003 -1.75709E+005
29.9 -1 +9.04385E-011 +3.95297E-002 +6.94563E+003 -1.75707E+005
29.9 -1 +9.04405E-011 +3.94689E-002 +6.93484E+003 -1.75704E+005
29.9 -1 +9.04386E-011 +3.94673E-002 +6.93470E+003 -1.75708E+005
29.9 -1 +9.04420E-011 +3.94745E-002 +6.93570E+003 -1.75701E+005
29.9 -1 +9.04424E-011 +3.94854E-002 +6.93758E+003 -1.75700E+005
29.9 -1 +9.04411E-011 +3.94912E-002 +6.93870E+003 -1.75702E+005
29.9 -1 +9.04383E-011 +3.94452E-002 +6.93086E+003 -1.75708E+005
29.9 -1 +9.04360E-011 +3.95173E-002 +6.94365E+003 -1.75712E+005
29.9 -1 +9.04383E-011 +3.94700E-002 +6.93519E+003 -1.75708E+005
29.9 -1 +9.04398E-011 +3.94841E-002 +6.93756E+003 -1.75705E+005
29.9 -1 +9.04384E-011 +3.94454E-002 +6.93088E+003 -1.75708E+005
29.9 -1 +9.04341E-011 +3.94554E-002 +6.93297E+003 -1.75716E+005
29.9 -1 +9.04362E-011 +3.94489E-002 +6.93167E+003 -1.75713E+005
