T_thermocontroller T_self C D R X
367.28 -1 +1.40048E-010 +2.28310E-001 +2.46603E+004 -1.08013E+005
367.28 -1 +1.40048E-010 +2.28215E-001 +2.46512E+004 -1.08017E+005
367.28 -1 +1.40065E-010 +2.28339E-001 +2.46603E+004 -1.07999E+005
367.28 -1 +1.40067E-010 +2.28227E-001 +2.46489E+004 -1.08002E+005
367.28 -1 +1.40076E-010 +2.28356E-001 +2.46600E+004 -1.07989E+005
367.28 -1 +1.40060E-010 +2.28352E-001 +2.46624E+004 -1.08002E+005
367.81 -1 +1.40063E-010 +2.28138E-001 +2.46410E+004 -1.08009E+005
367.81 -1 +1.40024E-010 +2.28211E-001 +2.46551E+004 -1.08036E+005
367.81 -1 +1.39996E-010 +2.28143E-001 +2.46533E+004 -1.08061E+005
367.81 -1 +1.40018E-010 +2.28136E-001 +2.46488E+004 -1.08044E+005
367.81 -1 +1.40030E-010 +2.28215E-001 +2.46544E+004 -1.08032E+005
367.81 -1 +1.40016E-010 +2.28185E-001 +2.46540E+004 -1.08044E+005
367.81 -1 +1.39987E-010 +2.28151E-001 +2.46557E+004 -1.08068E+005
367.81 -1 +1.39967E-010 +2.28023E-001 +2.46468E+004 -1.08089E+005
367.81 -1 +1.39999E-010 +2.28121E-001 +2.46507E+004 -1.08060E+005
367.81 -1 +1.40009E-010 +2.28196E-001 +2.46562E+004 -1.08049E+005
367.81 -1 +1.40044E-010 +2.28186E-001 +2.46490E+004 -1.08022E+005
367.81 -1 +1.40065E-010 +2.28454E-001 +2.46715E+004 -1.07993E+005
367.81 -1 +1.40076E-010 +2.28301E-001 +2.46547E+004 -1.07992E+005
367.81 -1 +1.40115E-010 +2.28475E-001 +2.46646E+004 -1.07953E+005
367.81 -1 +1.40117E-010 +2.28626E-001 +2.46790E+004 -1.07945E+005
367.81 -1 +1.40136E-010 +2.28570E-001 +2.46701E+004 -1.07933E+005
367.81 -1 +1.40159E-010 +2.28568E-001 +2.46659E+004 -1.07915E+005
367.81 -1 +1.40138E-010 +2.28675E-001 +2.46801E+004 -1.07927E+005
367.81 -1 +1.40166E-010 +2.28579E-001 +2.46659E+004 -1.07910E+005
367.81 -1 +1.40187E-010 +2.28661E-001 +2.46701E+004 -1.07889E+005
367.81 -1 +1.40200E-010 +2.28782E-001 +2.46795E+004 -1.07873E+005
368.03 -1 +1.40220E-010 +2.28683E-001 +2.46664E+004 -1.07863E+005
368.03 -1 +1.40241E-010 +2.28762E-001 +2.46705E+004 -1.07843E+005
368.03 -1 +1.40238E-010 +2.28862E-001 +2.46807E+004 -1.07841E+005
368.03 -1 +1.40219E-010 +2.28806E-001 +2.46785E+004 -1.07858E+005
368.03 -1 +1.40255E-010 +2.28726E-001 +2.46645E+004 -1.07834E+005
368.03 -1 +1.40261E-010 +2.29009E-001 +2.46909E+004 -1.07816E+005
368.03 -1 +1.40283E-010 +2.28862E-001 +2.46728E+004 -1.07806E+005
368.03 -1 +1.40289E-010 +2.28990E-001 +2.46841E+004 -1.07795E+005
368.03 -1 +1.40312E-010 +2.28967E-001 +2.46778E+004 -1.07779E+005
368.03 -1 +1.40337E-010 +2.29014E-001 +2.46780E+004 -1.07758E+005
368.03 -1 +1.40339E-010 +2.29139E-001 +2.46898E+004 -1.07750E+005
368.03 -1 +1.40339E-010 +2.29000E-001 +2.46762E+004 -1.07757E+005
368.03 -1 +1.40365E-010 +2.29082E-001 +2.46796E+004 -1.07733E+005
368.03 -1 +1.40360E-010 +2.29134E-001 +2.46856E+004 -1.07734E+005
368.03 -1 +1.40365E-010 +2.29079E-001 +2.46793E+004 -1.07733E+005
368.03 -1 +1.40373E-010 +2.29142E-001 +2.46840E+004 -1.07724E+005
368.03 -1 +1.40386E-010 +2.29070E-001 +2.46748E+004 -1.07717E+005
368.03 -1 +1.40393E-010 +2.29163E-001 +2.46826E+004 -1.07707E+005
368.03 -1 +1.40391E-010 +2.29175E-001 +2.46841E+004 -1.07708E+005
368.03 -1 +1.40390E-010 +2.29075E-001 +2.46746E+004 -1.07714E+005
368.03 -1 +1.40384E-010 +2.29114E-001 +2.46794E+004 -1.07717E+005
368.71 -1 +1.40367E-010 +2.29157E-001 +2.46866E+004 -1.07728E+005
368.71 -1 +1.40348E-010 +2.29021E-001 +2.46767E+004 -1.07748E+005
368.71 -1 +1.40346E-010 +2.29047E-001 +2.46796E+004 -1.07749E+005
368.71 -1 +1.40320E-010 +2.28974E-001 +2.46770E+004 -1.07772E+005
368.71 -1 +1.40328E-010 +2.28876E-001 +2.46662E+004 -1.07771E+005
368.71 -1 +1.40304E-010 +2.28990E-001 +2.46814E+004 -1.07784E+005
368.71 -1 +1.40318E-010 +2.28908E-001 +2.46709E+004 -1.07777E+005
368.71 -1 +1.40338E-010 +2.29037E-001 +2.46800E+004 -1.07756E+005
368.71 -1 +1.40331E-010 +2.29044E-001 +2.46819E+004 -1.07761E+005
368.71 -1 +1.40338E-010 +2.28977E-001 +2.46742E+004 -1.07759E+005
368.71 -1 +1.40305E-010 +2.28931E-001 +2.46756E+004 -1.07786E+005
368.71 -1 +1.40333E-010 +2.28965E-001 +2.46739E+004 -1.07763E+005
368.71 -1 +1.40313E-010 +2.29016E-001 +2.46825E+004 -1.07776E+005
368.71 -1 +1.40311E-010 +2.28953E-001 +2.46766E+004 -1.07780E+005
368.71 -1 +1.40338E-010 +2.29031E-001 +2.46795E+004 -1.07756E+005
368.71 -1 +1.40315E-010 +2.29051E-001 +2.46854E+004 -1.07773E+005
368.71 -1 +1.40349E-010 +2.29045E-001 +2.46788E+004 -1.07747E+005
368.71 -1 +1.40326E-010 +2.29206E-001 +2.46985E+004 -1.07757E+005
368.71 -1 +1.40338E-010 +2.29078E-001 +2.46840E+004 -1.07754E+005
368.71 -1 +1.40371E-010 +2.29117E-001 +2.46820E+004 -1.07727E+005
368.71 -1 +1.40383E-010 +2.29337E-001 +2.47013E+004 -1.07707E+005
368.48 -1 +1.40399E-010 +2.29253E-001 +2.46903E+004 -1.07699E+005
368.48 -1 +1.40442E-010 +2.29392E-001 +2.46962E+004 -1.07659E+005
368.48 -1 +1.40447E-010 +2.29462E-001 +2.47020E+004 -1.07652E+005
368.48 -1 +1.40470E-010 +2.29336E-001 +2.46857E+004 -1.07640E+005
368.48 -1 +1.40455E-010 +2.29515E-001 +2.47058E+004 -1.07644E+005
368.48 -1 +1.40450E-010 +2.29362E-001 +2.46919E+004 -1.07655E+005
368.48 -1 +1.40462E-010 +2.29427E-001 +2.46961E+004 -1.07642E+005
368.48 -1 +1.40448E-010 +2.29455E-001 +2.47013E+004 -1.07652E+005
368.48 -1 +1.40467E-010 +2.29364E-001 +2.46890E+004 -1.07641E+005
368.48 -1 +1.40470E-010 +2.29613E-001 +2.47127E+004 -1.07628E+005
368.48 -1 +1.40494E-010 +2.29608E-001 +2.47078E+004 -1.07609E+005
368.48 -1 +1.40538E-010 +2.29576E-001 +2.46971E+004 -1.07577E+005
368.48 -1 +1.40535E-010 +2.29642E-001 +2.47041E+004 -1.07577E+005
368.48 -1 +1.40510E-010 +2.29521E-001 +2.46968E+004 -1.07601E+005
368.48 -1 +1.40521E-010 +2.29767E-001 +2.47186E+004 -1.07581E+005
368.48 -1 +1.40519E-010 +2.29708E-001 +2.47131E+004 -1.07585E+005
368.48 -1 +1.40541E-010 +2.29686E-001 +2.47072E+004 -1.07570E+005
368.48 -1 +1.40525E-010 +2.29749E-001 +2.47160E+004 -1.07579E+005
368.48 -1 +1.40534E-010 +2.29641E-001 +2.47041E+004 -1.07577E+005
368.48 -1 +1.40572E-010 +2.29779E-001 +2.47108E+004 -1.07542E+005
368.94 -1 +1.40577E-010 +2.29890E-001 +2.47206E+004 -1.07532E+005
368.94 -1 +1.40608E-010 +2.29781E-001 +2.47046E+004 -1.07514E+005
368.94 -1 +1.40621E-010 +2.30060E-001 +2.47293E+004 -1.07491E+005
368.94 -1 +1.40630E-010 +2.29949E-001 +2.47171E+004 -1.07489E+005
368.94 -1 +1.40633E-010 +2.29938E-001 +2.47154E+004 -1.07487E+005
368.94 -1 +1.40626E-010 +2.30049E-001 +2.47273E+004 -1.07488E+005
368.94 -1 +1.40613E-010 +2.29937E-001 +2.47188E+004 -1.07503E+005
368.94 -1 +1.40648E-010 +2.29994E-001 +2.47182E+004 -1.07473E+005
368.94 -1 +1.40634E-010 +2.30054E-001 +2.47264E+004 -1.07481E+005
368.94 -1 +1.40664E-010 +2.29995E-001 +2.47155E+004 -1.07461E+005
368.94 -1 +1.40669E-010 +2.30154E-001 +2.47300E+004 -1.07450E+005
368.94 -1 +1.40687E-010 +2.30043E-001 +2.47161E+004 -1.07441E+005
368.94 -1 +1.40736E-010 +2.30234E-001 +2.47260E+004 -1.07395E+005
368.94 -1 +1.40721E-010 +2.30260E-001 +2.47312E+004 -1.07405E+005
368.94 -1 +1.40773E-010 +2.30194E-001 +2.47156E+004 -1.07368E+005
368.94 -1 +1.40768E-010 +2.30415E-001 +2.47378E+004 -1.07362E+005
368.94 -1 +1.40785E-010 +2.30249E-001 +2.47188E+004 -1.07357E+005
368.94 -1 +1.40816E-010 +2.30413E-001 +2.47292E+004 -1.07325E+005
368.94 -1 +1.40811E-010 +2.30494E-001 +2.47378E+004 -1.07325E+005
368.94 -1 +1.40816E-010 +2.30313E-001 +2.47194E+004 -1.07330E+005
368.94 -1 +1.40838E-010 +2.30481E-001 +2.47318E+004 -1.07305E+005
369.76 -1 +1.40803E-010 +2.30385E-001 +2.47288E+004 -1.07337E+005
369.76 -1 +1.40826E-010 +2.30312E-001 +2.47176E+004 -1.07322E+005
369.76 -1 +1.40814E-010 +2.30410E-001 +2.47293E+004 -1.07327E+005
369.76 -1 +1.40802E-010 +2.30360E-001 +2.47265E+004 -1.07338E+005
369.76 -1 +1.40821E-010 +2.30201E-001 +2.47079E+004 -1.07332E+005
369.76 -1 +1.40817E-010 +2.30402E-001 +2.47279E+004 -1.07325E+005
369.76 -1 +1.40807E-010 +2.30277E-001 +2.47176E+004 -1.07339E+005
369.76 -1 +1.40818E-010 +2.30320E-001 +2.47199E+004 -1.07329E+005
369.76 -1 +1.40814E-010 +2.30325E-001 +2.47210E+004 -1.07331E+005
369.76 -1 +1.40826E-010 +2.30245E-001 +2.47112E+004 -1.07326E+005
369.76 -1 +1.40799E-010 +2.30400E-001 +2.47310E+004 -1.07339E+005
369.76 -1 +1.40812E-010 +2.30056E-001 +2.46955E+004 -1.07345E+005
369.76 -1 +1.40809E-010 +2.30157E-001 +2.47056E+004 -1.07343E+005
369.76 -1 +1.40775E-010 +2.30209E-001 +2.47167E+004 -1.07366E+005
369.76 -1 +1.40761E-010 +2.29997E-001 +2.46987E+004 -1.07387E+005
369.76 -1 +1.40720E-010 +2.29951E-001 +2.47015E+004 -1.07421E+005
369.76 -1 +1.40661E-010 +2.29829E-001 +2.47000E+004 -1.07471E+005
369.76 -1 +1.40635E-010 +2.29686E-001 +2.46906E+004 -1.07498E+005
369.76 -1 +1.40630E-010 +2.29728E-001 +2.46956E+004 -1.07500E+005
369.76 -1 +1.40596E-010 +2.29749E-001 +2.47036E+004 -1.07525E+005
369.76 -1 +1.40596E-010 +2.29645E-001 +2.46936E+004 -1.07529E+005
369.99 -1 +1.40600E-010 +2.29636E-001 +2.46921E+004 -1.07527E+005
369.99 -1 +1.40600E-010 +2.29725E-001 +2.47007E+004 -1.07523E+005
369.99 -1 +1.40603E-010 +2.29637E-001 +2.46917E+004 -1.07525E+005
369.99 -1 +1.40639E-010 +2.29695E-001 +2.46910E+004 -1.07494E+005
369.99 -1 +1.40625E-010 +2.29878E-001 +2.47111E+004 -1.07497E+005
369.99 -1 +1.40652E-010 +2.29806E-001 +2.46993E+004 -1.07479E+005
369.99 -1 +1.40673E-010 +2.29931E-001 +2.47078E+004 -1.07457E+005
369.99 -1 +1.40687E-010 +2.29931E-001 +2.47053E+004 -1.07447E+005
369.99 -1 +1.40716E-010 +2.30036E-001 +2.47104E+004 -1.07420E+005
369.99 -1 +1.40702E-010 +2.30055E-001 +2.47147E+004 -1.07429E+005
369.99 -1 +1.40727E-010 +2.29940E-001 +2.46990E+004 -1.07415E+005
369.99 -1 +1.40730E-010 +2.30183E-001 +2.47221E+004 -1.07402E+005
369.99 -1 +1.40717E-010 +2.29989E-001 +2.47056E+004 -1.07421E+005
369.99 -1 +1.40722E-010 +2.30013E-001 +2.47070E+004 -1.07416E+005
369.99 -1 +1.40714E-010 +2.30102E-001 +2.47169E+004 -1.07417E+005
369.99 -1 +1.40715E-010 +2.30004E-001 +2.47073E+004 -1.07422E+005
369.99 -1 +1.40714E-010 +2.30027E-001 +2.47099E+004 -1.07422E+005
369.99 -1 +1.40724E-010 +2.30037E-001 +2.47090E+004 -1.07413E+005
369.99 -1 +1.40714E-010 +2.29969E-001 +2.47042E+004 -1.07424E+005
369.99 -1 +1.40742E-010 +2.29978E-001 +2.47002E+004 -1.07402E+005
369.99 -1 +1.40709E-010 +2.30078E-001 +2.47156E+004 -1.07423E+005
370.07 -1 +1.40732E-010 +2.29992E-001 +2.47033E+004 -1.07409E+005
370.07 -1 +1.40719E-010 +2.30082E-001 +2.47142E+004 -1.07415E+005
370.07 -1 +1.40719E-010 +2.29934E-001 +2.46999E+004 -1.07422E+005
370.07 -1 +1.40701E-010 +2.30106E-001 +2.47197E+004 -1.07427E+005
370.07 -1 +1.40690E-010 +2.29814E-001 +2.46934E+004 -1.07449E+005
370.07 -1 +1.40706E-010 +2.30013E-001 +2.47098E+004 -1.07428E+005
370.07 -1 +1.40673E-010 +2.29980E-001 +2.47126E+004 -1.07455E+005
370.07 -1 +1.40712E-010 +2.29860E-001 +2.46940E+004 -1.07431E+005
370.07 -1 +1.40688E-010 +2.30053E-001 +2.47168E+004 -1.07440E+005
370.07 -1 +1.40672E-010 +2.29814E-001 +2.46967E+004 -1.07464E+005
370.07 -1 +1.40687E-010 +2.29874E-001 +2.46997E+004 -1.07449E+005
370.07 -1 +1.40659E-010 +2.29883E-001 +2.47054E+004 -1.07470E+005
370.07 -1 +1.40694E-010 +2.29844E-001 +2.46956E+004 -1.07445E+005
370.07 -1 +1.40672E-010 +2.29960E-001 +2.47107E+004 -1.07456E+005
370.07 -1 +1.40668E-010 +2.29764E-001 +2.46925E+004 -1.07469E+005
370.07 -1 +1.40686E-010 +2.29882E-001 +2.47008E+004 -1.07450E+005
370.07 -1 +1.40648E-010 +2.29839E-001 +2.47032E+004 -1.07481E+005
370.07 -1 +1.40667E-010 +2.29712E-001 +2.46875E+004 -1.07472E+005
370.07 -1 +1.40632E-010 +2.29803E-001 +2.47026E+004 -1.07494E+005
370.07 -1 +1.40620E-010 +2.29599E-001 +2.46849E+004 -1.07513E+005
370.59 -1 +1.40624E-010 +2.29659E-001 +2.46900E+004 -1.07507E+005
370.59 -1 +1.40571E-010 +2.29645E-001 +2.46979E+004 -1.07548E+005
370.59 -1 +1.40578E-010 +2.29414E-001 +2.46744E+004 -1.07554E+005
370.59 -1 +1.40550E-010 +2.29522E-001 +2.46898E+004 -1.07570E+005
370.59 -1 +1.40516E-010 +2.29427E-001 +2.46865E+004 -1.07601E+005
370.59 -1 +1.40489E-010 +2.29250E-001 +2.46742E+004 -1.07630E+005
370.59 -1 +1.40474E-010 +2.29288E-001 +2.46805E+004 -1.07640E+005
370.59 -1 +1.40457E-010 +2.29218E-001 +2.46766E+004 -1.07656E+005
370.59 -1 +1.40471E-010 +2.29209E-001 +2.46732E+004 -1.07645E+005
370.59 -1 +1.40449E-010 +2.29314E-001 +2.46874E+004 -1.07658E+005
370.59 -1 +1.40447E-010 +2.29141E-001 +2.46711E+004 -1.07667E+005
370.59 -1 +1.40439E-010 +2.29230E-001 +2.46810E+004 -1.07669E+005
370.59 -1 +1.40418E-010 +2.29187E-001 +2.46805E+004 -1.07687E+005
370.59 -1 +1.40423E-010 +2.29174E-001 +2.46783E+004 -1.07684E+005
370.59 -1 +1.40386E-010 +2.29098E-001 +2.46775E+004 -1.07716E+005
370.59 -1 +1.40411E-010 +2.29070E-001 +2.46704E+004 -1.07698E+005
370.59 -1 +1.40365E-010 +2.29121E-001 +2.46834E+004 -1.07731E+005
370.59 -1 +1.40364E-010 +2.29049E-001 +2.46766E+004 -1.07735E+005
370.59 -1 +1.40380E-010 +2.28966E-001 +2.46658E+004 -1.07727E+005
370.59 -1 +1.40333E-010 +2.29097E-001 +2.46866E+004 -1.07756E+005
370.59 -1 +1.40346E-010 +2.28876E-001 +2.46630E+004 -1.07757E+005
371.12 -1 +1.40350E-010 +2.28979E-001 +2.46722E+004 -1.07749E+005
371.12 -1 +1.40319E-010 +2.28944E-001 +2.46743E+004 -1.07774E+005
371.12 -1 +1.40334E-010 +2.28764E-001 +2.46541E+004 -1.07771E+005
371.12 -1 +1.40322E-010 +2.28962E-001 +2.46756E+004 -1.07772E+005
371.12 -1 +1.40296E-010 +2.28829E-001 +2.46671E+004 -1.07797E+005
371.12 -1 +1.40287E-010 +2.28848E-001 +2.46707E+004 -1.07803E+005
371.12 -1 +1.40245E-010 +2.28835E-001 +2.46767E+004 -1.07836E+005
371.12 -1 +1.40241E-010 +2.28604E-001 +2.46551E+004 -1.07851E+005
371.12 -1 +1.40212E-010 +2.28782E-001 +2.46775E+004 -1.07865E+005
371.12 -1 +1.40177E-010 +2.28606E-001 +2.46665E+004 -1.07899E+005
371.12 -1 +1.40188E-010 +2.28587E-001 +2.46628E+004 -1.07892E+005
371.12 -1 +1.40133E-010 +2.28647E-001 +2.46783E+004 -1.07932E+005
371.12 -1 +1.40148E-010 +2.28370E-001 +2.46486E+004 -1.07933E+005
371.12 -1 +1.40128E-010 +2.28672E-001 +2.46816E+004 -1.07934E+005
371.12 -1 +1.40111E-010 +2.28431E-001 +2.46611E+004 -1.07958E+005
371.12 -1 +1.40138E-010 +2.28457E-001 +2.46589E+004 -1.07937E+005
371.12 -1 +1.40112E-010 +2.28579E-001 +2.46754E+004 -1.07951E+005
371.12 -1 +1.40117E-010 +2.28435E-001 +2.46605E+004 -1.07954E+005
371.12 -1 +1.40115E-010 +2.28551E-001 +2.46721E+004 -1.07950E+005
371.12 -1 +1.40079E-010 +2.28542E-001 +2.46776E+004 -1.07978E+005
371.12 -1 +1.40094E-010 +2.28394E-001 +2.46606E+004 -1.07974E+005
371.42 -1 +1.40081E-010 +2.28522E-001 +2.46752E+004 -1.07977E+005
371.42 -1 +1.40055E-010 +2.28384E-001 +2.46664E+004 -1.08004E+005
371.42 -1 +1.40054E-010 +2.28381E-001 +2.46663E+004 -1.08005E+005
371.42 -1 +1.40025E-010 +2.28438E-001 +2.46769E+004 -1.08024E+005
371.42 -1 +1.40036E-010 +2.28254E-001 +2.46571E+004 -1.08025E+005
371.42 -1 +1.40019E-010 +2.28486E-001 +2.46827E+004 -1.08027E+005
371.42 -1 +1.40000E-010 +2.28270E-001 +2.46649E+004 -1.08052E+005
371.42 -1 +1.40012E-010 +2.28332E-001 +2.46689E+004 -1.08040E+005
371.42 -1 +1.39978E-010 +2.28365E-001 +2.46780E+004 -1.08064E+005
371.42 -1 +1.39991E-010 +2.28206E-001 +2.46602E+004 -1.08061E+005
371.42 -1 +1.39973E-010 +2.28409E-001 +2.46834E+004 -1.08066E+005
371.42 -1 +1.39953E-010 +2.28219E-001 +2.46683E+004 -1.08090E+005
371.42 -1 +1.39963E-010 +2.28243E-001 +2.46688E+004 -1.08081E+005
371.42 -1 +1.39940E-010 +2.28278E-001 +2.46764E+004 -1.08098E+005
371.42 -1 +1.39951E-010 +2.28140E-001 +2.46610E+004 -1.08096E+005
371.42 -1 +1.39951E-010 +2.28297E-001 +2.46763E+004 -1.08089E+005
371.42 -1 +1.39966E-010 +2.28132E-001 +2.46575E+004 -1.08084E+005
371.42 -1 +1.39989E-010 +2.28177E-001 +2.46579E+004 -1.08065E+005
371.42 -1 +1.39997E-010 +2.28411E-001 +2.46793E+004 -1.08048E+005
371.42 -1 +1.39996E-010 +2.28341E-001 +2.46726E+004 -1.08052E+005
371.8 -1 +1.40034E-010 +2.28282E-001 +2.46602E+004 -1.08025E+005
371.8 -1 +1.40021E-010 +2.28411E-001 +2.46751E+004 -1.08029E+005
371.8 -1 +1.40031E-010 +2.28328E-001 +2.46651E+004 -1.08025E+005
371.8 -1 +1.40053E-010 +2.28421E-001 +2.46703E+004 -1.08004E+005
371.8 -1 +1.40053E-010 +2.28357E-001 +2.46640E+004 -1.08006E+005
371.8 -1 +1.40070E-010 +2.28396E-001 +2.46649E+004 -1.07992E+005
371.8 -1 +1.40092E-010 +2.28440E-001 +2.46654E+004 -1.07973E+005
371.8 -1 +1.40061E-010 +2.28507E-001 +2.46773E+004 -1.07994E+005
371.8 -1 +1.40092E-010 +2.28369E-001 +2.46584E+004 -1.07976E+005
371.8 -1 +1.40091E-010 +2.28463E-001 +2.46677E+004 -1.07973E+005
371.8 -1 +1.40109E-010 +2.28381E-001 +2.46565E+004 -1.07962E+005
371.8 -1 +1.40109E-010 +2.28367E-001 +2.46552E+004 -1.07963E+005
371.8 -1 +1.40066E-010 +2.28391E-001 +2.46652E+004 -1.07996E+005
371.8 -1 +1.40051E-010 +2.28165E-001 +2.46458E+004 -1.08018E+005
371.8 -1 +1.40062E-010 +2.28309E-001 +2.46578E+004 -1.08002E+005
371.8 -1 +1.40047E-010 +2.28247E-001 +2.46546E+004 -1.08017E+005
371.8 -1 +1.40080E-010 +2.28120E-001 +2.46363E+004 -1.07997E+005
371.8 -1 +1.40088E-010 +2.28475E-001 +2.46694E+004 -1.07975E+005
371.8 -1 +1.40108E-010 +2.28247E-001 +2.46438E+004 -1.07970E+005
371.8 -1 +1.40146E-010 +2.28262E-001 +2.46385E+004 -1.07940E+005
371.8 -1 +1.40131E-010 +2.28598E-001 +2.46739E+004 -1.07936E+005
372.03 -1 +1.40179E-010 +2.28420E-001 +2.46481E+004 -1.07907E+005
372.03 -1 +1.40204E-010 +2.28615E-001 +2.46627E+004 -1.07879E+005
372.03 -1 +1.40186E-010 +2.28678E-001 +2.46720E+004 -1.07890E+005
372.03 -1 +1.40220E-010 +2.28482E-001 +2.46469E+004 -1.07873E+005
372.03 -1 +1.40241E-010 +2.28711E-001 +2.46654E+004 -1.07845E+005
372.03 -1 +1.40240E-010 +2.28658E-001 +2.46604E+004 -1.07848E+005
372.03 -1 +1.40275E-010 +2.28646E-001 +2.46531E+004 -1.07822E+005
372.03 -1 +1.40268E-010 +2.28789E-001 +2.46682E+004 -1.07821E+005
372.03 -1 +1.40300E-010 +2.28681E-001 +2.46521E+004 -1.07801E+005
372.03 -1 +1.40333E-010 +2.28861E-001 +2.46639E+004 -1.07768E+005
372.03 -1 +1.40315E-010 +2.28884E-001 +2.46693E+004 -1.07781E+005
372.03 -1 +1.40366E-010 +2.28844E-001 +2.46564E+004 -1.07743E+005
372.03 -1 +1.40349E-010 +2.28942E-001 +2.46688E+004 -1.07751E+005
372.03 -1 +1.40382E-010 +2.28773E-001 +2.46467E+004 -1.07734E+005
372.03 -1 +1.40377E-010 +2.29039E-001 +2.46733E+004 -1.07725E+005
372.03 -1 +1.40358E-010 +2.28853E-001 +2.46586E+004 -1.07749E+005
372.03 -1 +1.40389E-010 +2.28857E-001 +2.46537E+004 -1.07725E+005
372.03 -1 +1.40363E-010 +2.29000E-001 +2.46722E+004 -1.07738E+005
372.03 -1 +1.40350E-010 +2.28919E-001 +2.46665E+004 -1.07752E+005
372.03 -1 +1.40385E-010 +2.28771E-001 +2.46459E+004 -1.07732E+005
372.03 -1 +1.40400E-010 +2.28866E-001 +2.46526E+004 -1.07716E+005
372.4 -1 +1.40379E-010 +2.29004E-001 +2.46696E+004 -1.07726E+005
372.4 -1 +1.40410E-010 +2.28864E-001 +2.46506E+004 -1.07708E+005
372.4 -1 +1.40433E-010 +2.29141E-001 +2.46734E+004 -1.07678E+005
372.4 -1 +1.40435E-010 +2.28997E-001 +2.46592E+004 -1.07683E+005
372.4 -1 +1.40482E-010 +2.29096E-001 +2.46604E+004 -1.07642E+005
372.4 -1 +1.40459E-010 +2.29192E-001 +2.46738E+004 -1.07656E+005
372.4 -1 +1.40512E-010 +2.29077E-001 +2.46534E+004 -1.07621E+005
372.4 -1 +1.40527E-010 +2.29388E-001 +2.46809E+004 -1.07594E+005
372.4 -1 +1.40535E-010 +2.29281E-001 +2.46691E+004 -1.07593E+005
372.4 -1 +1.40576E-010 +2.29232E-001 +2.46572E+004 -1.07564E+005
372.4 -1 +1.40584E-010 +2.29553E-001 +2.46867E+004 -1.07543E+005
372.4 -1 +1.40609E-010 +2.29336E-001 +2.46615E+004 -1.07534E+005
372.4 -1 +1.40656E-010 +2.29602E-001 +2.46790E+004 -1.07486E+005
372.4 -1 +1.40656E-010 +2.29640E-001 +2.46825E+004 -1.07484E+005
372.4 -1 +1.40714E-010 +2.29622E-001 +2.46707E+004 -1.07440E+005
372.4 -1 +1.40731E-010 +2.29869E-001 +2.46915E+004 -1.07415E+005
372.4 -1 +1.40759E-010 +2.29738E-001 +2.46741E+004 -1.07401E+005
372.4 -1 +1.40790E-010 +2.29901E-001 +2.46844E+004 -1.07369E+005
372.4 -1 +1.40769E-010 +2.29983E-001 +2.46959E+004 -1.07382E+005
372.4 -1 +1.40804E-010 +2.29832E-001 +2.46751E+004 -1.07361E+005
372.7 -1 +1.40791E-010 +2.29995E-001 +2.46933E+004 -1.07364E+005
372.7 -1 +1.40792E-010 +2.29882E-001 +2.46821E+004 -1.07369E+005
372.7 -1 +1.40826E-010 +2.29886E-001 +2.46765E+004 -1.07342E+005
372.7 -1 +1.40836E-010 +2.30040E-001 +2.46896E+004 -1.07327E+005
372.7 -1 +1.40812E-010 +2.29989E-001 +2.46890E+004 -1.07348E+005
372.7 -1 +1.40822E-010 +2.29820E-001 +2.46708E+004 -1.07349E+005
372.7 -1 +1.40794E-010 +2.29939E-001 +2.46874E+004 -1.07365E+005
372.7 -1 +1.40766E-010 +2.29754E-001 +2.46743E+004 -1.07394E+005
372.7 -1 +1.40789E-010 +2.29725E-001 +2.46674E+004 -1.07378E+005
372.7 -1 +1.40781E-010 +2.29872E-001 +2.46831E+004 -1.07377E+005
372.7 -1 +1.40791E-010 +2.29726E-001 +2.46672E+004 -1.07377E+005
372.7 -1 +1.40817E-010 +2.29841E-001 +2.46737E+004 -1.07351E+005
372.7 -1 +1.40798E-010 +2.29868E-001 +2.46797E+004 -1.07365E+005
372.7 -1 +1.40823E-010 +2.29856E-001 +2.46741E+004 -1.07346E+005
372.7 -1 +1.40807E-010 +2.29946E-001 +2.46857E+004 -1.07354E+005
372.7 -1 +1.40812E-010 +2.29789E-001 +2.46695E+004 -1.07357E+005
372.7 -1 +1.40821E-010 +2.29910E-001 +2.46797E+004 -1.07345E+005
372.7 -1 +1.40803E-010 +2.29936E-001 +2.46854E+004 -1.07358E+005
372.7 -1 +1.40817E-010 +2.29795E-001 +2.46693E+004 -1.07353E+005
372.7 -1 +1.40838E-010 +2.29910E-001 +2.46767E+004 -1.07332E+005
372.7 -1 +1.40830E-010 +2.29970E-001 +2.46839E+004 -1.07335E+005
373.23 -1 +1.40868E-010 +2.29930E-001 +2.46734E+004 -1.07308E+005
373.23 -1 +1.40875E-010 +2.30138E-001 +2.46923E+004 -1.07293E+005
373.23 -1 +1.40855E-010 +2.30037E-001 +2.46861E+004 -1.07313E+005
373.23 -1 +1.40865E-010 +2.29876E-001 +2.46688E+004 -1.07313E+005
373.23 -1 +1.40861E-010 +2.30044E-001 +2.46856E+004 -1.07308E+005
373.23 -1 +1.40873E-010 +2.30006E-001 +2.46799E+004 -1.07301E+005
373.23 -1 +1.40903E-010 +2.30246E-001 +2.46978E+004 -1.07267E+005
373.23 -1 +1.40914E-010 +2.30067E-001 +2.46786E+004 -1.07267E+005
