T_thermocontroller T_self C D R X
279.36 -1 +1.45711E-010 +1.93216E-001 +2.03447E+004 -1.05295E+005
279.36 -1 +1.45729E-010 +1.93022E-001 +2.03233E+004 -1.05290E+005
279.36 -1 +1.45703E-010 +1.93136E-001 +2.03381E+004 -1.05304E+005
279.36 -1 +1.45686E-010 +1.92921E-001 +2.03195E+004 -1.05325E+005
278.85 -1 +1.45675E-010 +1.92984E-001 +2.03271E+004 -1.05330E+005
278.85 -1 +1.45656E-010 +1.92897E-001 +2.03213E+004 -1.05348E+005
278.85 -1 +1.45667E-010 +1.92933E-001 +2.03233E+004 -1.05339E+005
278.85 -1 +1.45663E-010 +1.93015E-001 +2.03317E+004 -1.05338E+005
278.85 -1 +1.45640E-010 +1.93017E-001 +2.03353E+004 -1.05355E+005
278.85 -1 +1.45647E-010 +1.92932E-001 +2.03259E+004 -1.05353E+005
278.85 -1 +1.45636E-010 +1.93086E-001 +2.03426E+004 -1.05355E+005
278.85 -1 +1.45643E-010 +1.92833E-001 +2.03167E+004 -1.05359E+005
278.85 -1 +1.45645E-010 +1.92932E-001 +2.03262E+004 -1.05354E+005
278.85 -1 +1.45634E-010 +1.92860E-001 +2.03206E+004 -1.05365E+005
278.85 -1 +1.45637E-010 +1.92860E-001 +2.03203E+004 -1.05363E+005
278.85 -1 +1.45627E-010 +1.92931E-001 +2.03286E+004 -1.05367E+005
278.85 -1 +1.45625E-010 +1.93008E-001 +2.03364E+004 -1.05366E+005
278.85 -1 +1.45652E-010 +1.92872E-001 +2.03195E+004 -1.05352E+005
278.85 -1 +1.45641E-010 +1.92986E-001 +2.03320E+004 -1.05355E+005
278.85 -1 +1.45628E-010 +1.92872E-001 +2.03228E+004 -1.05369E+005
278.85 -1 +1.45625E-010 +1.92909E-001 +2.03267E+004 -1.05369E+005
278.85 -1 +1.45612E-010 +1.92832E-001 +2.03210E+004 -1.05382E+005
278.85 -1 +1.45618E-010 +1.92837E-001 +2.03206E+004 -1.05377E+005
278.85 -1 +1.45600E-010 +1.92935E-001 +2.03328E+004 -1.05387E+005
278.85 -1 +1.45586E-010 +1.92892E-001 +2.03305E+004 -1.05398E+005
278.7 -1 +1.45602E-010 +1.92847E-001 +2.03239E+004 -1.05389E+005
278.7 -1 +1.45591E-010 +1.92896E-001 +2.03302E+004 -1.05395E+005
278.7 -1 +1.45587E-010 +1.92815E-001 +2.03230E+004 -1.05401E+005
278.7 -1 +1.45595E-010 +1.92832E-001 +2.03234E+004 -1.05395E+005
278.7 -1 +1.45577E-010 +1.92739E-001 +2.03169E+004 -1.05411E+005
278.7 -1 +1.45574E-010 +1.92752E-001 +2.03185E+004 -1.05413E+005
278.7 -1 +1.45556E-010 +1.92759E-001 +2.03218E+004 -1.05426E+005
278.7 -1 +1.45539E-010 +1.92683E-001 +2.03166E+004 -1.05441E+005
278.7 -1 +1.45550E-010 +1.92729E-001 +2.03197E+004 -1.05431E+005
278.7 -1 +1.45527E-010 +1.92743E-001 +2.03242E+004 -1.05447E+005
278.7 -1 +1.45534E-010 +1.92711E-001 +2.03201E+004 -1.05444E+005
278.7 -1 +1.45519E-010 +1.92806E-001 +2.03315E+004 -1.05451E+005
278.7 -1 +1.45501E-010 +1.92723E-001 +2.03258E+004 -1.05467E+005
278.7 -1 +1.45509E-010 +1.92671E-001 +2.03197E+004 -1.05463E+005
278.7 -1 +1.45505E-010 +1.92714E-001 +2.03244E+004 -1.05464E+005
278.7 -1 +1.45480E-010 +1.92604E-001 +2.03172E+004 -1.05487E+005
278.7 -1 +1.45492E-010 +1.92626E-001 +2.03176E+004 -1.05477E+005
278.7 -1 +1.45482E-010 +1.92627E-001 +2.03191E+004 -1.05484E+005
278.7 -1 +1.45481E-010 +1.92534E-001 +2.03102E+004 -1.05489E+005
278.7 -1 +1.45472E-010 +1.92664E-001 +2.03241E+004 -1.05490E+005
278.33 -1 +1.45448E-010 +1.92544E-001 +2.03158E+004 -1.05513E+005
278.33 -1 +1.45452E-010 +1.92504E-001 +2.03112E+004 -1.05511E+005
278.33 -1 +1.45424E-010 +1.92508E-001 +2.03156E+004 -1.05531E+005
278.33 -1 +1.45420E-010 +1.92532E-001 +2.03185E+004 -1.05533E+005
278.33 -1 +1.45420E-010 +1.92436E-001 +2.03090E+004 -1.05536E+005
278.33 -1 +1.45393E-010 +1.92463E-001 +2.03155E+004 -1.05556E+005
278.33 -1 +1.45400E-010 +1.92442E-001 +2.03125E+004 -1.05551E+005
278.33 -1 +1.45380E-010 +1.92510E-001 +2.03219E+004 -1.05563E+005
278.33 -1 +1.45375E-010 +1.92372E-001 +2.03092E+004 -1.05572E+005
278.33 -1 +1.45377E-010 +1.92443E-001 +2.03157E+004 -1.05568E+005
278.33 -1 +1.45381E-010 +1.92423E-001 +2.03133E+004 -1.05566E+005
278.33 -1 +1.45386E-010 +1.92381E-001 +2.03084E+004 -1.05564E+005
278.33 -1 +1.45400E-010 +1.92408E-001 +2.03092E+004 -1.05553E+005
278.33 -1 +1.45380E-010 +1.92458E-001 +2.03169E+004 -1.05565E+005
278.33 -1 +1.45394E-010 +1.92350E-001 +2.03042E+004 -1.05559E+005
278.33 -1 +1.45381E-010 +1.92498E-001 +2.03207E+004 -1.05563E+005
278.33 -1 +1.45380E-010 +1.92384E-001 +2.03096E+004 -1.05568E+005
278.33 -1 +1.45381E-010 +1.92524E-001 +2.03232E+004 -1.05562E+005
278.33 -1 +1.45371E-010 +1.92462E-001 +2.03185E+004 -1.05571E+005
278.33 -1 +1.45369E-010 +1.92390E-001 +2.03118E+004 -1.05576E+005
278.33 -1 +1.45384E-010 +1.92467E-001 +2.03172E+004 -1.05562E+005
277.9 -1 +1.45364E-010 +1.92422E-001 +2.03155E+004 -1.05578E+005
277.9 -1 +1.45378E-010 +1.92362E-001 +2.03078E+004 -1.05570E+005
277.9 -1 +1.45363E-010 +1.92368E-001 +2.03104E+004 -1.05581E+005
277.9 -1 +1.45362E-010 +1.92268E-001 +2.03007E+004 -1.05586E+005
277.9 -1 +1.45354E-010 +1.92355E-001 +2.03103E+004 -1.05588E+005
277.9 -1 +1.45342E-010 +1.92298E-001 +2.03064E+004 -1.05599E+005
277.9 -1 +1.45344E-010 +1.92235E-001 +2.03000E+004 -1.05600E+005
277.9 -1 +1.45338E-010 +1.92347E-001 +2.03118E+004 -1.05600E+005
277.9 -1 +1.45320E-010 +1.92257E-001 +2.03055E+004 -1.05617E+005
277.9 -1 +1.45345E-010 +1.92271E-001 +2.03033E+004 -1.05598E+005
277.9 -1 +1.45319E-010 +1.92283E-001 +2.03082E+004 -1.05616E+005
277.9 -1 +1.45320E-010 +1.92191E-001 +2.02990E+004 -1.05619E+005
277.9 -1 +1.45323E-010 +1.92189E-001 +2.02985E+004 -1.05617E+005
277.9 -1 +1.45301E-010 +1.92316E-001 +2.03140E+004 -1.05628E+005
277.9 -1 +1.45298E-010 +1.92147E-001 +2.02978E+004 -1.05637E+005
277.9 -1 +1.45301E-010 +1.92263E-001 +2.03088E+004 -1.05630E+005
277.9 -1 +1.45288E-010 +1.92231E-001 +2.03074E+004 -1.05641E+005
277.9 -1 +1.45298E-010 +1.92211E-001 +2.03040E+004 -1.05634E+005
277.9 -1 +1.45299E-010 +1.92303E-001 +2.03129E+004 -1.05630E+005
277.9 -1 +1.45288E-010 +1.92245E-001 +2.03088E+004 -1.05640E+005
277.9 -1 +1.45302E-010 +1.92204E-001 +2.03028E+004 -1.05631E+005
277.6 -1 +1.45293E-010 +1.92270E-001 +2.03106E+004 -1.05636E+005
277.6 -1 +1.45292E-010 +1.92104E-001 +2.02945E+004 -1.05643E+005
277.6 -1 +1.45289E-010 +1.92216E-001 +2.03058E+004 -1.05641E+005
277.6 -1 +1.45275E-010 +1.92096E-001 +2.02961E+004 -1.05656E+005
277.6 -1 +1.45285E-010 +1.92142E-001 +2.02991E+004 -1.05646E+005
277.6 -1 +1.45260E-010 +1.92194E-001 +2.03077E+004 -1.05662E+005
277.6 -1 +1.45270E-010 +1.92141E-001 +2.03012E+004 -1.05657E+005
277.6 -1 +1.45266E-010 +1.92165E-001 +2.03040E+004 -1.05659E+005
277.6 -1 +1.45256E-010 +1.92236E-001 +2.03124E+004 -1.05664E+005
277.6 -1 +1.45260E-010 +1.92098E-001 +2.02982E+004 -1.05666E+005
277.6 -1 +1.45256E-010 +1.92218E-001 +2.03105E+004 -1.05664E+005
277.6 -1 +1.45247E-010 +1.92153E-001 +2.03054E+004 -1.05673E+005
277.6 -1 +1.45265E-010 +1.92144E-001 +2.03021E+004 -1.05661E+005
277.6 -1 +1.45257E-010 +1.92147E-001 +2.03035E+004 -1.05666E+005
277.6 -1 +1.45252E-010 +1.92096E-001 +2.02992E+004 -1.05672E+005
277.6 -1 +1.45250E-010 +1.92098E-001 +2.02997E+004 -1.05674E+005
277.6 -1 +1.45234E-010 +1.92172E-001 +2.03092E+004 -1.05682E+005
277.6 -1 +1.45237E-010 +1.92050E-001 +2.02967E+004 -1.05685E+005
277.6 -1 +1.45234E-010 +1.92186E-001 +2.03105E+004 -1.05682E+005
277.6 -1 +1.45222E-010 +1.92077E-001 +2.03015E+004 -1.05695E+005
277.6 -1 +1.45230E-010 +1.92177E-001 +2.03103E+004 -1.05685E+005
277.09 -1 +1.45213E-010 +1.92066E-001 +2.03017E+004 -1.05702E+005
277.09 -1 +1.45219E-010 +1.92038E-001 +2.02981E+004 -1.05698E+005
277.09 -1 +1.45205E-010 +1.92041E-001 +2.03004E+004 -1.05709E+005
277.09 -1 +1.45183E-010 +1.92054E-001 +2.03047E+004 -1.05724E+005
277.09 -1 +1.45178E-010 +1.91940E-001 +2.02942E+004 -1.05732E+005
277.09 -1 +1.45147E-010 +1.92072E-001 +2.03115E+004 -1.05750E+005
277.09 -1 +1.45126E-010 +1.91916E-001 +2.02991E+004 -1.05771E+005
277.09 -1 +1.45106E-010 +1.91966E-001 +2.03069E+004 -1.05784E+005
277.09 -1 +1.45085E-010 +1.91884E-001 +2.03017E+004 -1.05802E+005
277.09 -1 +1.45087E-010 +1.91797E-001 +2.02929E+004 -1.05804E+005
277.09 -1 +1.45113E-010 +1.91808E-001 +2.02903E+004 -1.05785E+005
277.09 -1 +1.45093E-010 +1.91851E-001 +2.02974E+004 -1.05798E+005
277.09 -1 +1.45105E-010 +1.91731E-001 +2.02839E+004 -1.05793E+005
277.09 -1 +1.45089E-010 +1.91932E-001 +2.03060E+004 -1.05798E+005
277.09 -1 +1.45105E-010 +1.91833E-001 +2.02939E+004 -1.05790E+005
277.09 -1 +1.45121E-010 +1.92000E-001 +2.03082E+004 -1.05772E+005
277.09 -1 +1.45115E-010 +1.91911E-001 +2.03002E+004 -1.05779E+005
277.09 -1 +1.45128E-010 +1.91840E-001 +2.02915E+004 -1.05773E+005
277.09 -1 +1.45138E-010 +1.91865E-001 +2.02925E+004 -1.05764E+005
277.09 -1 +1.45112E-010 +1.91924E-001 +2.03019E+004 -1.05781E+005
276.8 -1 +1.45116E-010 +1.91879E-001 +2.02969E+004 -1.05780E+005
276.8 -1 +1.45104E-010 +1.91941E-001 +2.03047E+004 -1.05786E+005
276.8 -1 +1.45114E-010 +1.91834E-001 +2.02928E+004 -1.05783E+005
276.8 -1 +1.45113E-010 +1.91829E-001 +2.02924E+004 -1.05784E+005
276.8 -1 +1.45102E-010 +1.91792E-001 +2.02902E+004 -1.05793E+005
276.8 -1 +1.45102E-010 +1.91726E-001 +2.02839E+004 -1.05796E+005
276.8 -1 +1.45101E-010 +1.91840E-001 +2.02951E+004 -1.05792E+005
276.8 -1 +1.45083E-010 +1.91804E-001 +2.02941E+004 -1.05806E+005
276.8 -1 +1.45092E-010 +1.91761E-001 +2.02887E+004 -1.05802E+005
276.8 -1 +1.45092E-010 +1.91811E-001 +2.02936E+004 -1.05800E+005
276.8 -1 +1.45079E-010 +1.91696E-001 +2.02841E+004 -1.05814E+005
276.8 -1 +1.45078E-010 +1.91764E-001 +2.02909E+004 -1.05812E+005
276.8 -1 +1.45059E-010 +1.91789E-001 +2.02961E+004 -1.05825E+005
276.8 -1 +1.45038E-010 +1.91719E-001 +2.02920E+004 -1.05843E+005
276.8 -1 +1.45058E-010 +1.91783E-001 +2.02956E+004 -1.05826E+005
276.8 -1 +1.45034E-010 +1.91818E-001 +2.03025E+004 -1.05842E+005
276.8 -1 +1.45048E-010 +1.91712E-001 +2.02901E+004 -1.05836E+005
276.8 -1 +1.45026E-010 +1.91727E-001 +2.02945E+004 -1.05851E+005
276.8 -1 +1.45008E-010 +1.91678E-001 +2.02922E+004 -1.05866E+005
276.8 -1 +1.45008E-010 +1.91629E-001 +2.02874E+004 -1.05868E+005
276.8 -1 +1.44976E-010 +1.91590E-001 +2.02881E+004 -1.05893E+005
276.43 -1 +1.44969E-010 +1.91526E-001 +2.02828E+004 -1.05901E+005
276.43 -1 +1.44969E-010 +1.91659E-001 +2.02958E+004 -1.05896E+005
276.43 -1 +1.44945E-010 +1.91609E-001 +2.02943E+004 -1.05915E+005
276.43 -1 +1.44969E-010 +1.91588E-001 +2.02888E+004 -1.05898E+005
276.43 -1 +1.44943E-010 +1.91606E-001 +2.02943E+004 -1.05917E+005
276.43 -1 +1.44950E-010 +1.91522E-001 +2.02851E+004 -1.05915E+005
276.43 -1 +1.44944E-010 +1.91577E-001 +2.02913E+004 -1.05917E+005
276.43 -1 +1.44938E-010 +1.91471E-001 +2.02816E+004 -1.05925E+005
276.43 -1 +1.44945E-010 +1.91419E-001 +2.02755E+004 -1.05922E+005
276.43 -1 +1.44942E-010 +1.91510E-001 +2.02850E+004 -1.05921E+005
276.43 -1 +1.44929E-010 +1.91404E-001 +2.02763E+004 -1.05935E+005
276.43 -1 +1.44939E-010 +1.91510E-001 +2.02854E+004 -1.05923E+005
276.43 -1 +1.44921E-010 +1.91530E-001 +2.02899E+004 -1.05936E+005
276.43 -1 +1.44922E-010 +1.91528E-001 +2.02896E+004 -1.05935E+005
276.43 -1 +1.44921E-010 +1.91541E-001 +2.02910E+004 -1.05936E+005
276.43 -1 +1.44905E-010 +1.91592E-001 +2.02982E+004 -1.05945E+005
276.43 -1 +1.44922E-010 +1.91400E-001 +2.02769E+004 -1.05940E+005
276.43 -1 +1.44932E-010 +1.91527E-001 +2.02881E+004 -1.05928E+005
276.43 -1 +1.44922E-010 +1.91409E-001 +2.02778E+004 -1.05940E+005
276.43 -1 +1.44939E-010 +1.91445E-001 +2.02790E+004 -1.05926E+005
276.43 -1 +1.44926E-010 +1.91467E-001 +2.02830E+004 -1.05935E+005
275.92 -1 +1.44923E-010 +1.91413E-001 +2.02780E+004 -1.05939E+005
275.92 -1 +1.44925E-010 +1.91445E-001 +2.02810E+004 -1.05936E+005
275.92 -1 +1.44925E-010 +1.91509E-001 +2.02873E+004 -1.05934E+005
275.92 -1 +1.44924E-010 +1.91427E-001 +2.02793E+004 -1.05937E+005
275.92 -1 +1.44904E-010 +1.91497E-001 +2.02890E+004 -1.05950E+005
275.92 -1 +1.44889E-010 +1.91397E-001 +2.02814E+004 -1.05965E+005
275.92 -1 +1.44888E-010 +1.91416E-001 +2.02832E+004 -1.05964E+005
275.92 -1 +1.44859E-010 +1.91364E-001 +2.02822E+004 -1.05987E+005
275.92 -1 +1.44846E-010 +1.91342E-001 +2.02819E+004 -1.05998E+005
275.92 -1 +1.44845E-010 +1.91343E-001 +2.02821E+004 -1.05999E+005
275.92 -1 +1.44814E-010 +1.91426E-001 +2.02946E+004 -1.06018E+005
275.92 -1 +1.44820E-010 +1.91195E-001 +2.02710E+004 -1.06023E+005
275.92 -1 +1.44796E-010 +1.91268E-001 +2.02816E+004 -1.06038E+005
275.92 -1 +1.44780E-010 +1.91064E-001 +2.02636E+004 -1.06057E+005
275.92 -1 +1.44773E-010 +1.91180E-001 +2.02761E+004 -1.06058E+005
275.92 -1 +1.44763E-010 +1.91152E-001 +2.02748E+004 -1.06066E+005
275.92 -1 +1.44787E-010 +1.91181E-001 +2.02742E+004 -1.06047E+005
275.92 -1 +1.44788E-010 +1.91285E-001 +2.02844E+004 -1.06042E+005
275.92 -1 +1.44771E-010 +1.91309E-001 +2.02891E+004 -1.06054E+005
275.92 -1 +1.44790E-010 +1.91187E-001 +2.02745E+004 -1.06045E+005
275.92 -1 +1.44783E-010 +1.91324E-001 +2.02888E+004 -1.06044E+005
275.56 -1 +1.44785E-010 +1.91197E-001 +2.02762E+004 -1.06048E+005
275.56 -1 +1.44789E-010 +1.91236E-001 +2.02794E+004 -1.06044E+005
275.56 -1 +1.44761E-010 +1.91122E-001 +2.02720E+004 -1.06068E+005
275.56 -1 +1.44764E-010 +1.91127E-001 +2.02722E+004 -1.06067E+005
275.56 -1 +1.44752E-010 +1.91107E-001 +2.02719E+004 -1.06076E+005
275.56 -1 +1.44719E-010 +1.91118E-001 +2.02776E+004 -1.06100E+005
275.56 -1 +1.44723E-010 +1.91100E-001 +2.02753E+004 -1.06098E+005
275.56 -1 +1.44694E-010 +1.91148E-001 +2.02840E+004 -1.06117E+005
275.56 -1 +1.44688E-010 +1.91023E-001 +2.02725E+004 -1.06126E+005
275.56 -1 +1.44675E-010 +1.91104E-001 +2.02823E+004 -1.06132E+005
275.56 -1 +1.44665E-010 +1.91076E-001 +2.02810E+004 -1.06141E+005
275.56 -1 +1.44689E-010 +1.91016E-001 +2.02718E+004 -1.06126E+005
275.56 -1 +1.44700E-010 +1.91048E-001 +2.02733E+004 -1.06116E+005
275.56 -1 +1.44683E-010 +1.91000E-001 +2.02709E+004 -1.06130E+005
275.56 -1 +1.44690E-010 +1.90926E-001 +2.02627E+004 -1.06129E+005
275.56 -1 +1.44680E-010 +1.91077E-001 +2.02790E+004 -1.06130E+005
275.56 -1 +1.44689E-010 +1.90962E-001 +2.02664E+004 -1.06128E+005
275.56 -1 +1.44688E-010 +1.91006E-001 +2.02708E+004 -1.06127E+005
275.56 -1 +1.44669E-010 +1.91056E-001 +2.02785E+004 -1.06139E+005
275.56 -1 +1.44658E-010 +1.90965E-001 +2.02710E+004 -1.06151E+005
275.27 -1 +1.44660E-010 +1.91045E-001 +2.02787E+004 -1.06146E+005
275.27 -1 +1.44647E-010 +1.90947E-001 +2.02707E+004 -1.06159E+005
275.27 -1 +1.44657E-010 +1.90999E-001 +2.02745E+004 -1.06150E+005
275.27 -1 +1.44635E-010 +1.90988E-001 +2.02765E+004 -1.06167E+005
275.27 -1 +1.44642E-010 +1.90811E-001 +2.02581E+004 -1.06168E+005
275.27 -1 +1.44629E-010 +1.90939E-001 +2.02724E+004 -1.06172E+005
275.27 -1 +1.44615E-010 +1.90911E-001 +2.02717E+004 -1.06184E+005
275.27 -1 +1.44625E-010 +1.90866E-001 +2.02659E+004 -1.06179E+005
275.27 -1 +1.44629E-010 +1.90916E-001 +2.02703E+004 -1.06174E+005
275.27 -1 +1.44620E-010 +1.90858E-001 +2.02658E+004 -1.06182E+005
275.27 -1 +1.44622E-010 +1.90911E-001 +2.02708E+004 -1.06179E+005
275.27 -1 +1.44604E-010 +1.90902E-001 +2.02724E+004 -1.06192E+005
275.27 -1 +1.44618E-010 +1.90835E-001 +2.02638E+004 -1.06185E+005
275.27 -1 +1.44598E-010 +1.90891E-001 +2.02721E+004 -1.06197E+005
275.27 -1 +1.44588E-010 +1.90859E-001 +2.02703E+004 -1.06206E+005
275.27 -1 +1.44588E-010 +1.90819E-001 +2.02664E+004 -1.06208E+005
275.27 -1 +1.44592E-010 +1.90830E-001 +2.02669E+004 -1.06204E+005
275.27 -1 +1.44570E-010 +1.90717E-001 +2.02589E+004 -1.06225E+005
275.27 -1 +1.44569E-010 +1.90832E-001 +2.02704E+004 -1.06221E+005
275.27 -1 +1.44544E-010 +1.90820E-001 +2.02727E+004 -1.06240E+005
275.27 -1 +1.44533E-010 +1.90823E-001 +2.02746E+004 -1.06248E+005
274.97 -1 +1.44531E-010 +1.90771E-001 +2.02698E+004 -1.06252E+005
274.97 -1 +1.44505E-010 +1.90817E-001 +2.02779E+004 -1.06269E+005
274.97 -1 +1.44486E-010 +1.90671E-001 +2.02661E+004 -1.06289E+005
274.97 -1 +1.44470E-010 +1.90603E-001 +2.02616E+004 -1.06303E+005
274.97 -1 +1.44438E-010 +1.90510E-001 +2.02570E+004 -1.06330E+005
274.97 -1 +1.44451E-010 +1.90568E-001 +2.02608E+004 -1.06318E+005
274.97 -1 +1.44438E-010 +1.90588E-001 +2.02646E+004 -1.06327E+005
274.97 -1 +1.44453E-010 +1.90562E-001 +2.02600E+004 -1.06317E+005
274.97 -1 +1.44477E-010 +1.90593E-001 +2.02597E+004 -1.06298E+005
274.97 -1 +1.44461E-010 +1.90680E-001 +2.02705E+004 -1.06306E+005
274.97 -1 +1.44481E-010 +1.90587E-001 +2.02586E+004 -1.06296E+005
274.97 -1 +1.44469E-010 +1.90750E-001 +2.02763E+004 -1.06298E+005
274.97 -1 +1.44493E-010 +1.90562E-001 +2.02544E+004 -1.06287E+005
274.97 -1 +1.44492E-010 +1.90653E-001 +2.02634E+004 -1.06285E+005
274.97 -1 +1.44466E-010 +1.90605E-001 +2.02624E+004 -1.06306E+005
274.97 -1 +1.44486E-010 +1.90630E-001 +2.02621E+004 -1.06290E+005
274.97 -1 +1.44486E-010 +1.90720E-001 +2.02710E+004 -1.06287E+005
274.97 -1 +1.44473E-010 +1.90741E-001 +2.02748E+004 -1.06295E+005
274.97 -1 +1.44479E-010 +1.90668E-001 +2.02667E+004 -1.06293E+005
274.97 -1 +1.44473E-010 +1.90686E-001 +2.02695E+004 -1.06297E+005
274.97 -1 +1.44463E-010 +1.90632E-001 +2.02655E+004 -1.06307E+005
274.61 -1 +1.44463E-010 +1.90685E-001 +2.02707E+004 -1.06305E+005
274.61 -1 +1.44450E-010 +1.90653E-001 +2.02694E+004 -1.06315E+005
274.61 -1 +1.44456E-010 +1.90592E-001 +2.02625E+004 -1.06313E+005
274.61 -1 +1.44459E-010 +1.90572E-001 +2.02600E+004 -1.06312E+005
274.61 -1 +1.44434E-010 +1.90564E-001 +2.02628E+004 -1.06331E+005
274.61 -1 +1.44434E-010 +1.90428E-001 +2.02494E+004 -1.06336E+005
274.61 -1 +1.44414E-010 +1.90558E-001 +2.02650E+004 -1.06346E+005
274.61 -1 +1.44428E-010 +1.90521E-001 +2.02594E+004 -1.06337E+005
274.61 -1 +1.44417E-010 +1.90612E-001 +2.02700E+004 -1.06342E+005
274.61 -1 +1.44420E-010 +1.90600E-001 +2.02684E+004 -1.06340E+005
274.61 -1 +1.44425E-010 +1.90451E-001 +2.02528E+004 -1.06342E+005
274.61 -1 +1.44441E-010 +1.90475E-001 +2.02531E+004 -1.06329E+005
274.61 -1 +1.44409E-010 +1.90512E-001 +2.02612E+004 -1.06351E+005
274.61 -1 +1.44409E-010 +1.90467E-001 +2.02566E+004 -1.06353E+005
274.61 -1 +1.44399E-010 +1.90544E-001 +2.02658E+004 -1.06358E+005
274.61 -1 +1.44395E-010 +1.90410E-001 +2.02530E+004 -1.06365E+005
274.61 -1 +1.44386E-010 +1.90556E-001 +2.02688E+004 -1.06367E+005
274.61 -1 +1.44375E-010 +1.90502E-001 +2.02650E+004 -1.06376E+005
274.61 -1 +1.44390E-010 +1.90459E-001 +2.02586E+004 -1.06367E+005
274.61 -1 +1.44389E-010 +1.90463E-001 +2.02591E+004 -1.06368E+005
274.24 -1 +1.44376E-010 +1.90427E-001 +2.02573E+004 -1.06379E+005
274.24 -1 +1.44375E-010 +1.90336E-001 +2.02484E+004 -1.06383E+005
274.24 -1 +1.44359E-010 +1.90435E-001 +2.02605E+004 -1.06391E+005
274.24 -1 +1.44365E-010 +1.90396E-001 +2.02560E+004 -1.06388E+005
274.24 -1 +1.44370E-010 +1.90421E-001 +2.02576E+004 -1.06383E+005
274.24 -1 +1.44351E-010 +1.90310E-001 +2.02494E+004 -1.06402E+005
274.24 -1 +1.44342E-010 +1.90375E-001 +2.02569E+004 -1.06406E+005
274.24 -1 +1.44340E-010 +1.90433E-001 +2.02631E+004 -1.06405E+005
274.24 -1 +1.44321E-010 +1.90442E-001 +2.02667E+004 -1.06419E+005
274.24 -1 +1.44336E-010 +1.90354E-001 +2.02558E+004 -1.06411E+005
274.24 -1 +1.44317E-010 +1.90410E-001 +2.02639E+004 -1.06423E+005
274.24 -1 +1.44323E-010 +1.90255E-001 +2.02479E+004 -1.06425E+005
274.24 -1 +1.44308E-010 +1.90283E-001 +2.02528E+004 -1.06435E+005
274.24 -1 +1.44297E-010 +1.90238E-001 +2.02497E+004 -1.06444E+005
274.24 -1 +1.44289E-010 +1.90240E-001 +2.02511E+004 -1.06451E+005
274.24 -1 +1.44285E-010 +1.90339E-001 +2.02615E+004 -1.06450E+005
274.24 -1 +1.44269E-010 +1.90332E-001 +2.02630E+004 -1.06461E+005
274.24 -1 +1.44281E-010 +1.90314E-001 +2.02594E+004 -1.06453E+005
274.24 -1 +1.44278E-010 +1.90382E-001 +2.02667E+004 -1.06453E+005
274.24 -1 +1.44285E-010 +1.90186E-001 +2.02463E+004 -1.06455E+005
274.24 -1 +1.44280E-010 +1.90260E-001 +2.02543E+004 -1.06456E+005
273.73 -1 +1.44270E-010 +1.90142E-001 +2.02441E+004 -1.06468E+005
273.73 -1 +1.44265E-010 +1.90239E-001 +2.02543E+004 -1.06468E+005
273.73 -1 +1.44238E-010 +1.90176E-001 +2.02520E+004 -1.06491E+005
273.73 -1 +1.44241E-010 +1.90200E-001 +2.02539E+004 -1.06487E+005
273.73 -1 +1.44235E-010 +1.90225E-001 +2.02572E+004 -1.06491E+005
273.73 -1 +1.44220E-010 +1.90262E-001 +2.02630E+004 -1.06501E+005
273.73 -1 +1.44212E-010 +1.90135E-001 +2.02515E+004 -1.06511E+005
273.73 -1 +1.44205E-010 +1.90168E-001 +2.02558E+004 -1.06515E+005
273.73 -1 +1.44186E-010 +1.90030E-001 +2.02447E+004 -1.06534E+005
273.73 -1 +1.44186E-010 +1.90052E-001 +2.02470E+004 -1.06534E+005
273.73 -1 +1.44145E-010 +1.90042E-001 +2.02517E+004 -1.06564E+005
273.73 -1 +1.44151E-010 +1.90035E-001 +2.02501E+004 -1.06560E+005
273.73 -1 +1.44150E-010 +1.90070E-001 +2.02538E+004 -1.06560E+005
273.73 -1 +1.44160E-010 +1.90150E-001 +2.02603E+004 -1.06549E+005
273.73 -1 +1.44174E-010 +1.90023E-001 +2.02457E+004 -1.06543E+005
273.73 -1 +1.44175E-010 +1.90126E-001 +2.02558E+004 -1.06539E+005
273.73 -1 +1.44152E-010 +1.89974E-001 +2.02440E+004 -1.06562E+005
273.73 -1 +1.44154E-010 +1.90057E-001 +2.02519E+004 -1.06557E+005
273.73 -1 +1.44120E-010 +1.89971E-001 +2.02481E+004 -1.06585E+005
273.73 -1 +1.44117E-010 +1.89923E-001 +2.02439E+004 -1.06590E+005
273.73 -1 +1.44100E-010 +1.90005E-001 +2.02544E+004 -1.06599E+005
273.37 -1 +1.44088E-010 +1.89977E-001 +2.02532E+004 -1.06609E+005
273.37 -1 +1.44089E-010 +1.89931E-001 +2.02486E+004 -1.06610E+005
273.37 -1 +1.44063E-010 +1.89948E-001 +2.02538E+004 -1.06628E+005
273.37 -1 +1.44070E-010 +1.89829E-001 +2.02412E+004 -1.06628E+005
273.37 -1 +1.44072E-010 +1.90013E-001 +2.02591E+004 -1.06619E+005
273.37 -1 +1.44066E-010 +1.89900E-001 +2.02488E+004 -1.06628E+005
273.37 -1 +1.44069E-010 +1.89905E-001 +2.02488E+004 -1.06626E+005
273.37 -1 +1.44055E-010 +1.89909E-001 +2.02511E+004 -1.06636E+005
273.37 -1 +1.44030E-010 +1.89892E-001 +2.02530E+004 -1.06655E+005
273.37 -1 +1.44034E-010 +1.89857E-001 +2.02490E+004 -1.06653E+005
